            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459864.500000000, A.D. 2022-Oct-12 00:00:00.0000,  2.972738203312051E+01, -3.197150892544007E+00, -6.192581923144825E-01,  3.153409712081832E-04,  3.139873045403058E-03, -7.217260043310577E-05,  1.727181766205477E-01,  2.990522524712930E+01, -2.072189420358860E-05,
2459874.500000000, A.D. 2022-Oct-22 00:00:00.0000,  2.973051402188382E+01, -3.165752178363077E+00, -6.199771462186471E-01,  3.115398915154224E-04,  3.140472761931279E-03, -7.146383895798402E-05,  1.727169527138677E-01,  2.990501333425676E+01, -2.124765570445496E-05,
2459884.500000000, A.D. 2022-Nov-01 00:00:00.0000,  2.973361416460616E+01, -3.134349385649176E+00, -6.206957832891213E-01,  3.078971460883091E-04,  3.140125636835566E-03, -7.174532164157787E-05,  1.727157358143309E-01,  2.990480263463346E+01, -2.149567431505160E-05,
2459894.500000000, A.D. 2022-Nov-11 00:00:00.0000,  2.973668089556316E+01, -3.102942450533373E+00, -6.214127381393721E-01,  3.053205223395194E-04,  3.140640621722732E-03, -7.210767378330742E-05,  1.727145167447224E-01,  2.990459155927389E+01, -2.077271428697546E-05,
2459904.500000000, A.D. 2022-Nov-21 00:00:00.0000,  2.973971386752017E+01, -3.071533052112634E+00, -6.221292299326634E-01,  3.019456785793042E-04,  3.141576105022558E-03, -7.143135822488803E-05,  1.727132946684421E-01,  2.990437996332524E+01, -2.090788114325183E-05,
2459914.500000000, A.D. 2022-Dec-01 00:00:00.0000,  2.974271484347809E+01, -3.040120338381296E+00, -6.228458919488425E-01,  2.979809634943021E-04,  3.141387831261241E-03, -7.129578619997250E-05,  1.727120792739301E-01,  2.990416952428891E+01, -2.150295203800019E-05,
2459924.500000000, A.D. 2022-Dec-11 00:00:00.0000,  2.974568310421477E+01, -3.008703230594192E+00, -6.235611236866559E-01,  2.951656104297232E-04,  3.141442891237357E-03, -7.187457019244633E-05,  1.727108656146127E-01,  2.990395938569220E+01, -2.096540022170492E-05,
2459934.500000000, A.D. 2022-Dec-21 00:00:00.0000,  2.974861730743150E+01, -2.977283317259783E+00, -6.242752482066812E-01,  2.922499133783864E-04,  3.142467371643884E-03, -7.148421759959596E-05,  1.727096469537832E-01,  2.990374838111052E+01, -2.064487079853958E-05,
2459944.500000000, A.D. 2022-Dec-31 00:00:00.0000,  2.975151896602001E+01, -2.945860815836833E+00, -6.249896705651165E-01,  2.882435050446798E-04,  3.142659614363617E-03, -7.095904372016418E-05,  1.727084322706935E-01,  2.990353806525315E+01, -2.132881525750372E-05,
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000,  2.975438850576801E+01, -2.914434097659031E+00, -6.257032242637076E-01,  2.849896862259627E-04,  3.142372803233640E-03, -7.148320951872468E-05,  1.727072229471179E-01,  2.990332867736686E+01, -2.119554426057702E-05,
2459964.500000000, A.D. 2023-Jan-20 00:00:00.0000,  2.975722414880110E+01, -2.883004011279984E+00, -6.264152006837689E-01,  2.823753419549947E-04,  3.143197204409405E-03, -7.151357947552853E-05,  1.727060091749053E-01,  2.990311851922297E+01, -2.054456662349465E-05,
2459974.500000000, A.D. 2023-Jan-30 00:00:00.0000,  2.976002652416062E+01, -2.851571767475312E+00, -6.271271885738148E-01,  2.786253410016503E-04,  3.143826734496887E-03, -7.079014302321787E-05,  1.727047954339202E-01,  2.990290836648593E+01, -2.101988168965502E-05,
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000,  2.976279702274385E+01, -2.820135882516283E+00, -6.278389430887636E-01,  2.749160943057875E-04,  3.143452614556471E-03, -7.101211011114022E-05,  1.727035888671447E-01,  2.990269945592479E+01, -2.133945910045779E-05,
2459994.500000000, A.D. 2023-Feb-19 00:00:00.0000,  2.976553417257087E+01, -2.788696124637017E+00, -6.285490199341824E-01,  2.723179285231936E-04,  3.143865092961858E-03, -7.142215436549083E-05,  1.727023807271010E-01,  2.990249027296072E+01, -2.062381638137793E-05,
2460004.500000000, A.D. 2023-Mar-01 00:00:00.0000,  2.976823745480411E+01, -2.757254206725063E+00, -6.292585266673398E-01,  2.690129537512025E-04,  3.144800273811364E-03, -7.077440047043031E-05,  1.727011690944215E-01,  2.990228048526548E+01, -2.068193106313183E-05,
2460014.500000000, A.D. 2023-Mar-11 00:00:00.0000,  2.977090864240850E+01, -2.725809424607878E+00, -6.299682422905060E-01,  2.650191120462651E-04,  3.144625402347599E-03, -7.057209649341325E-05,  1.726999638740276E-01,  2.990207180782310E+01, -2.131396144963412E-05,
2460024.500000000, A.D. 2023-Mar-21 00:00:00.0000,  2.977354718275487E+01, -2.694360577301208E+00, -6.306765906423616E-01,  2.621430629776243E-04,  3.144582803208055E-03, -7.116075362328794E-05,  1.726987610736191E-01,  2.990186354938818E+01, -2.082919214434702E-05,
2460034.500000000, A.D. 2023-Mar-31 00:00:00.0000,  2.977615162480345E+01, -2.662909178766985E+00, -6.313837344717780E-01,  2.592843213023173E-04,  3.145561787685256E-03, -7.082979841038329E-05,  1.726975531700604E-01,  2.990165440737021E+01, -2.043817712610700E-05,
2460044.500000000, A.D. 2023-Apr-10 00:00:00.0000,  2.977872338101511E+01, -2.631455613474137E+00, -6.320911504897193E-01,  2.552954099333571E-04,  3.145787595532609E-03, -7.025775915802025E-05,  1.726963486577041E-01,  2.990144585252071E+01, -2.111000683744721E-05,
2460054.500000000, A.D. 2023-Apr-20 00:00:00.0000,  2.978126304714016E+01, -2.599998227389698E+00, -6.327977896489694E-01,  2.519645991131252E-04,  3.145434656901957E-03, -7.074897873388489E-05,  1.726951499956019E-01,  2.990123831061132E+01, -2.105366753235369E-05,
2460064.500000000, A.D. 2023-Apr-30 00:00:00.0000,  2.978376884499761E+01, -2.568537717374368E+00, -6.335028013876363E-01,  2.493686153399736E-04,  3.146173951960497E-03, -7.084386344862128E-05,  1.726939472179889E-01,  2.990103005612334E+01, -2.036884607150382E-05,
2460074.500000000, A.D. 2023-May-10 00:00:00.0000,  2.978624123490313E+01, -2.537075410643017E+00, -6.342077420432588E-01,  2.456739490630330E-04,  3.146829826938424E-03, -7.011231491260268E-05,  1.726927438213162E-01,  2.990082169444848E+01, -2.078789997486751E-05,
2460084.500000000, A.D. 2023-May-20 00:00:00.0000,  2.978868171015174E+01, -2.505609905661782E+00, -6.349125281925153E-01,  2.419028159737132E-04,  3.146434952966514E-03, -7.027200845707318E-05,  1.726915476941619E-01,  2.990061459145171E+01, -2.117535127433043E-05,
2460094.500000000, A.D. 2023-May-30 00:00:00.0000,  2.979108890712784E+01, -2.474140805180439E+00, -6.356156513269082E-01,  2.392763782108518E-04,  3.146744184443112E-03, -7.072467384780034E-05,  1.726903506279494E-01,  2.990040732586207E+01, -2.047566166022492E-05,
2460104.500000000, A.D. 2023-Jun-09 00:00:00.0000,  2.979346214063088E+01, -2.442669839234333E+00, -6.363180960447756E-01,  2.360407515323194E-04,  3.147672803056458E-03, -7.011101642066112E-05,  1.726891496351592E-01,  2.990019938040656E+01, -2.045609492825746E-05,
2460114.500000000, A.D. 2023-Jun-19 00:00:00.0000,  2.979580317584768E+01, -2.411196459086387E+00, -6.370207792051968E-01,  2.320250511957768E-04,  3.147515908348002E-03, -6.984334734205260E-05,  1.726879547193322E-01,  2.989999248714462E+01, -2.111755688757344E-05,
2460124.500000000, A.D. 2023-Jun-29 00:00:00.0000,  2.979811163209466E+01, -2.379719353610164E+00, -6.377221650472599E-01,  2.290846806224750E-04,  3.147379726467968E-03, -7.043495751854139E-05,  1.726867628980037E-01,  2.989978612967849E+01, -2.069150680736788E-05,
2460134.500000000, A.D. 2023-Jul-09 00:00:00.0000,  2.980038596404457E+01, -2.348239947411877E+00, -6.384222542474228E-01,  2.262783896710885E-04,  3.148306723688406E-03, -7.016578118792438E-05,  1.726855659459023E-01,  2.989957888384657E+01, -2.023442784605363E-05,
2460144.500000000, A.D. 2023-Jul-19 00:00:00.0000,  2.980262746968086E+01, -2.316758788757852E+00, -6.391225801632545E-01,  2.223146001961369E-04,  3.148566527133804E-03, -6.955223982416130E-05,  1.726843717663226E-01,  2.989937211806190E+01, -2.088530667370576E-05,
2460154.500000000, A.D. 2023-Jul-29 00:00:00.0000,  2.980483690862579E+01, -2.285274214928968E+00, -6.398222219150348E-01,  2.189082295047859E-04,  3.148154125011198E-03, -7.000494184301974E-05,  1.726831838743179E-01,  2.989916644093707E+01, -2.090629021260315E-05,
2460164.500000000, A.D. 2023-Aug-08 00:00:00.0000,  2.980701252001925E+01, -2.253786764278408E+00, -6.405201955590784E-01,  2.163237053640817E-04,  3.148803529470261E-03, -7.016265882066637E-05,  1.726819922650250E-01,  2.989896012018377E+01, -2.019560952933250E-05,
2460174.500000000, A.D. 2023-Aug-18 00:00:00.0000,  2.980915459099300E+01, -2.222297867823122E+00, -6.412180091799075E-01,  2.126887361319232E-04,  3.149481100952777E-03, -6.943013220399477E-05,  1.726807994020050E-01,  2.989875358235435E+01, -2.055249117444407E-05,
2460184.500000000, A.D. 2023-Aug-28 00:00:00.0000,  2.981126470230691E+01, -2.190806220532594E+00, -6.419157416926647E-01,  2.088610771937563E-04,  3.149071953881201E-03, -6.952536110640210E-05,  1.726796138304673E-01,  2.989854830700593E+01, -2.100316500475130E-05,
2460194.500000000, A.D. 2023-Sep-07 00:00:00.0000,  2.981334161211131E+01, -2.159311263717937E+00, -6.426118356718657E-01,  2.061992337598497E-04,  3.149277265202623E-03, -7.001508617919865E-05,  1.726784279833457E-01,  2.989834298394164E+01, -2.032852296720771E-05,
2460204.500000000, A.D. 2023-Sep-17 00:00:00.0000,  2.981538447579063E+01, -2.127814727850641E+00, -6.433071427182113E-01,  2.030321203267191E-04,  3.150192093580623E-03, -6.944112304119269E-05,  1.726772378329411E-01,  2.989813691578704E+01, -2.023110787994333E-05,
2460214.500000000, A.D. 2023-Sep-27 00:00:00.0000,  2.981739503321755E+01, -2.096316225589680E+00, -6.440027082817124E-01,  1.990021536120455E-04,  3.150057741060048E-03, -6.910999650473418E-05,  1.726760533621649E-01,  2.989793183102957E+01, -2.091396508737140E-05,
2460224.500000000, A.D. 2023-Oct-07 00:00:00.0000,  2.981937307916754E+01, -2.064814348847816E+00, -6.446970525980593E-01,  1.959937384374564E-04,  3.149832381740549E-03, -6.969740312026743E-05,  1.726748726413821E-01,  2.989772739556334E+01, -2.055256482009043E-05,
2460234.500000000, A.D. 2023-Oct-17 00:00:00.0000,  2.982131698942586E+01, -2.033310419076118E+00, -6.453900142189073E-01,  1.932352369127149E-04,  3.150700544816152E-03, -6.949209855749675E-05,  1.726736868366656E-01,  2.989752207984128E+01, -2.003421834046742E-05,
2460244.500000000, A.D. 2023-Oct-27 00:00:00.0000,  2.982322793472129E+01, -2.001805143411079E+00, -6.460831675742545E-01,  1.893042942092725E-04,  3.150994787755676E-03, -6.884274682037257E-05,  1.726725031611494E-01,  2.989731713277882E+01, -2.065517501431148E-05,
2460254.500000000, A.D. 2023-Nov-06 00:00:00.0000,  2.982510683071034E+01, -1.970296867185778E+00, -6.467757292987281E-01,  1.858239536825840E-04,  3.150529878248163E-03, -6.925149810128174E-05,  1.726713261509958E-01,  2.989711333978812E+01, -2.075349829123062E-05,
2460264.500000000, A.D. 2023-Nov-16 00:00:00.0000,  2.982695195127845E+01, -1.938785965133691E+00, -6.474665920321342E-01,  1.832442943110375E-04,  3.151084697863784E-03, -6.947006184789800E-05,  1.726701458819621E-01,  2.989690898253982E+01, -2.002482870591453E-05,
2460274.500000000, A.D. 2023-Nov-26 00:00:00.0000,  2.982876340776686E+01, -1.907273958316722E+00, -6.481572002718887E-01,  1.796733951790887E-04,  3.151779493099459E-03, -6.874369823161089E-05,  1.726689637480360E-01,  2.989670430239541E+01, -2.031377856746725E-05,
2460284.500000000, A.D. 2023-Dec-06 00:00:00.0000,  2.983054285250811E+01, -1.875759651493224E+00, -6.488477944619704E-01,  1.757946911454444E-04,  3.151362561716056E-03, -6.877268597755591E-05,  1.726677888529581E-01,  2.989650087561872E+01, -2.082265981593906E-05,
2460294.500000000, A.D. 2023-Dec-16 00:00:00.0000,  2.983228917756474E+01, -1.844242330313890E+00, -6.495367840916404E-01,  1.730910736185231E-04,  3.151463421225931E-03, -6.929390272370241E-05,  1.726666143665649E-01,  2.989629751960360E+01, -2.018144027667059E-05,
2460304.500000000, A.D. 2023-Dec-26 00:00:00.0000,  2.983400138757451E+01, -1.812723708892006E+00, -6.502248791109669E-01,  1.699916781098355E-04,  3.152357559329405E-03, -6.876494317184864E-05,  1.726654352624224E-01,  2.989609336404995E+01, -2.000624770441203E-05,
2460314.500000000, A.D. 2024-Jan-05 00:00:00.0000,  2.983568117975835E+01, -1.781203565547727E+00, -6.509132429153917E-01,  1.659546674849232E-04,  3.152249895469425E-03, -6.837266648923979E-05,  1.726642613825799E-01,  2.989589011305582E+01, -2.070262927522054E-05,
2460324.500000000, A.D. 2024-Jan-15 00:00:00.0000,  2.983732852607338E+01, -1.749680409519758E+00, -6.516004667961063E-01,  1.628752058419934E-04,  3.151939567704252E-03, -6.894904399861680E-05,  1.726630918806101E-01,  2.989568762006685E+01, -2.041092570417064E-05,
2460334.500000000, A.D. 2024-Jan-25 00:00:00.0000,  2.983894173973365E+01, -1.718155446290210E+00, -6.522862288294028E-01,  1.601597991537157E-04,  3.152742682461054E-03, -6.880909933153495E-05,  1.726619174161433E-01,  2.989548426784814E+01, -1.983643621229321E-05,
2460344.500000000, A.D. 2024-Feb-04 00:00:00.0000,  2.984052185266222E+01, -1.686629535256663E+00, -6.529721284609733E-01,  1.562682786739424E-04,  3.153071504317919E-03, -6.812953281049998E-05,  1.726607444203734E-01,  2.989528116992643E+01, -2.041960574951339E-05,
2460354.500000000, A.D. 2024-Feb-14 00:00:00.0000,  2.984206992709572E+01, -1.655101046615552E+00, -6.536575278065819E-01,  1.527159607509960E-04,  3.152560770918653E-03, -6.848937943582957E-05,  1.726595784027886E-01,  2.989507928024003E+01, -2.059461517185826E-05,
2460364.500000000, A.D. 2024-Feb-24 00:00:00.0000,  2.984358428885261E+01, -1.623570187995308E+00, -6.543412073687683E-01,  1.501349809806820E-04,  3.153017586712886E-03, -6.876613151713004E-05,  1.726584096399738E-01,  2.989487691523178E+01, -1.985567241403320E-05,
2460374.500000000, A.D. 2024-Mar-05 00:00:00.0000,  2.984506487257846E+01, -1.592038555721678E+00, -6.550245333026635E-01,  1.466313372472944E-04,  3.153725430175483E-03, -6.805250321011425E-05,  1.726572384319569E-01,  2.989467412684991E+01, -2.007229263645492E-05,
2460384.500000000, A.D. 2024-Mar-15 00:00:00.0000,  2.984651338549094E+01, -1.560505076660111E+00, -6.557079051220053E-01,  1.427074715663995E-04,  3.153306616217330E-03, -6.801423056812209E-05,  1.726560743350264E-01,  2.989447256971448E+01, -2.063368244661867E-05,
2460394.500000000, A.D. 2024-Mar-25 00:00:00.0000,  2.984792886448519E+01, -1.528968888142333E+00, -6.563897154565780E-01,  1.399569678862115E-04,  3.153303587300283E-03, -6.856125551689192E-05,  1.726549113437021E-01,  2.989427120400885E+01, -2.003308765101041E-05,
2460404.500000000, A.D. 2024-Apr-04 00:00:00.0000,  2.984931017359301E+01, -1.497431671129012E+00, -6.570705253315750E-01,  1.369235482061141E-04,  3.154170467881063E-03, -6.808187833248110E-05,  1.726537434863570E-01,  2.989406899577779E+01, -1.978140542840600E-05,
2460414.500000000, A.D. 2024-Apr-14 00:00:00.0000,  2.985065895039627E+01, -1.465893372307196E+00, -6.577516042263567E-01,  1.328864754659958E-04,  3.154092180916857E-03, -6.763157160604836E-05,  1.726525803443780E-01,  2.989386760398710E+01, -2.048343823515261E-05,
2460424.500000000, A.D. 2024-Apr-24 00:00:00.0000,  2.985197534412474E+01, -1.434352433400147E+00, -6.584316288937963E-01,  1.297341632762831E-04,  3.153701390454237E-03, -6.819048709024726E-05,  1.726514221728264E-01,  2.989366707279922E+01, -2.026514329058487E-05,
2460434.500000000, A.D. 2024-May-04 00:00:00.0000,  2.985325762236241E+01, -1.402809932108592E+00, -6.591101201765845E-01,  1.270560579513630E-04,  3.154433836429037E-03, -6.811634827160959E-05,  1.726502592338700E-01,  2.989346571616079E+01, -1.964100504430673E-05,
2460444.500000000, A.D. 2024-May-14 00:00:00.0000,  2.985450666797105E+01, -1.371266872047204E+00, -6.597886862066372E-01,  1.232092632886956E-04,  3.154795935141932E-03, -6.741238698931684E-05,  1.726490970932796E-01,  2.989326449775514E+01, -2.017971143033622E-05,
2460454.500000000, A.D. 2024-May-24 00:00:00.0000,  2.985572367898003E+01, -1.339721664938077E+00, -6.604668411424528E-01,  1.195878981629409E-04,  3.154246157431186E-03, -6.771897321843670E-05,  1.726479421747445E-01,  2.989306452980963E+01, -2.042957267962551E-05,
2460464.500000000, A.D. 2024-Jun-03 00:00:00.0000,  2.985690704981593E+01, -1.308174349352744E+00, -6.611432657380614E-01,  1.169989245729028E-04,  3.154602948373784E-03, -6.805017845770826E-05,  1.726467850742747E-01,  2.989286418407383E+01, -1.968876995893621E-05,
2460474.500000000, A.D. 2024-Jun-13 00:00:00.0000,  2.985805653915392E+01, -1.276626581402545E+00, -6.618192338121368E-01,  1.135644219492766E-04,  3.155318835691096E-03, -6.735559867739368E-05,  1.726456249858364E-01,  2.989266332098730E+01, -1.983007435539334E-05,
2460484.500000000, A.D. 2024-Jun-23 00:00:00.0000,  2.985917389196571E+01, -1.245077421268981E+00, -6.624952999326152E-01,  1.096023991980532E-04,  3.154903686615659E-03, -6.725002408563772E-05,  1.726444718066815E-01,  2.989246365420612E+01, -2.043690450014345E-05,
2460494.500000000, A.D. 2024-Jul-03 00:00:00.0000,  2.986025829948336E+01, -1.213525866649293E+00, -6.631698562364948E-01,  1.068004392771576E-04,  3.154798667668168E-03, -6.781671029104838E-05,  1.726433204345542E-01,  2.989226430030205E+01, -1.988364213518880E-05,
2460504.500000000, A.D. 2024-Jul-13 00:00:00.0000,  2.986130849653126E+01, -1.181973548890660E+00, -6.638433090157972E-01,  1.038301793195403E-04,  3.155631009217036E-03, -6.739104895377488E-05,  1.726421640171225E-01,  2.989206407283065E+01, -1.955804285320606E-05,
2460514.500000000, A.D. 2024-Jul-23 00:00:00.0000,  2.986232604476020E+01, -1.150420584175786E+00, -6.645170209524711E-01,  9.980068429089772E-05,  3.155583577239632E-03, -6.688690883530078E-05,  1.726410117582009E-01,  2.989186456538290E+01, -2.025702471099293E-05,
2460524.500000000, A.D. 2024-Aug-02 00:00:00.0000,  2.986331126907668E+01, -1.118865362422809E+00, -6.651897677831013E-01,  9.657447272730072E-05,  3.155117628089352E-03, -6.742200164115826E-05,  1.726398650198544E-01,  2.989166601379312E+01, -2.011496658780567E-05,
2460534.500000000, A.D. 2024-Aug-12 00:00:00.0000,  2.986426240869370E+01, -1.087308822999091E+00, -6.658609179117597E-01,  9.392678479704480E-05,  3.155773474479530E-03, -6.741338810026247E-05,  1.726387137805275E-01,  2.989146668288276E+01, -1.944897048685708E-05,
2460544.500000000, A.D. 2024-Aug-22 00:00:00.0000,  2.986518018872256E+01, -1.055752104371449E+00, -6.665320718034368E-01,  9.012994875747565E-05,  3.156166271514195E-03, -6.669147826006613E-05,  1.726375626674107E-01,  2.989126737382498E+01, -1.993659239087615E-05,
2460554.500000000, A.D. 2024-Sep-01 00:00:00.0000,  2.986606593095570E+01, -1.024193675947816E+00, -6.672029006743868E-01,  8.644320515407718E-05,  3.155584851367070E-03, -6.694081228118207E-05,  1.726364189484095E-01,  2.989106934501863E+01, -2.025850842454031E-05,
2460564.500000000, A.D. 2024-Sep-11 00:00:00.0000,  2.986691811427652E+01, -9.926334069612637E-01, -6.678719988832442E-01,  8.383894249489171E-05,  3.155839985046860E-03, -6.732198373142874E-05,  1.726352736537023E-01,  2.989087104338725E+01, -1.952498798742094E-05,
2460574.500000000, A.D. 2024-Sep-21 00:00:00.0000,  2.986773632390101E+01, -9.610729973577889E-01, -6.685405349155233E-01,  8.047523178121502E-05,  3.156558051720221E-03, -6.665291665415632E-05,  1.726341248725467E-01,  2.989067213809605E+01, -1.958836942159550E-05,
2460584.500000000, A.D. 2024-Oct-01 00:00:00.0000,  2.986852232516974E+01, -9.295116504394064E-01, -6.692092128045229E-01,  7.648280457524728E-05,  3.156152482772726E-03, -6.648057494748560E-05,  1.726329827273300E-01,  2.989047438178204E+01, -2.023262415983391E-05,
2460594.500000000, A.D. 2024-Oct-11 00:00:00.0000,  2.986927547148021E+01, -8.979482343129083E-01, -6.698764405033311E-01,  7.362481524297598E-05,  3.155948024487755E-03, -6.706036754840580E-05,  1.726318430864136E-01,  2.989027705907418E+01, -1.973337037542012E-05,
2460604.500000000, A.D. 2024-Oct-21 00:00:00.0000,  2.986999438112622E+01, -8.663843148589079E-01, -6.705424653834026E-01,  7.071479992234904E-05,  3.156738089202159E-03, -6.669238880652271E-05,  1.726306982922849E-01,  2.989007884411528E+01, -1.933677105574303E-05,
2460614.500000000, A.D. 2024-Oct-31 00:00:00.0000,  2.987068052442872E+01, -8.348201771154302E-01, -6.712087295101834E-01,  6.670104756606765E-05,  3.156723060690773E-03, -6.613915971511421E-05,  1.726295570587376E-01,  2.988988124565194E+01, -2.002340644505953E-05,
2460624.500000000, A.D. 2024-Nov-10 00:00:00.0000,  2.987133439851795E+01, -8.032541753671253E-01, -6.718741200495142E-01,  6.340019764413132E-05,  3.156187750381804E-03, -6.664410937545011E-05,  1.726284218464111E-01,  2.988968468973065E+01, -1.995993058563922E-05,
2460634.500000000, A.D. 2024-Nov-20 00:00:00.0000,  2.987195423174793E+01, -7.716871015858709E-01, -6.725378593544236E-01,  6.077619995174565E-05,  3.156760898398778E-03, -6.670047109665379E-05,  1.726272824678270E-01,  2.988948741244423E+01, -1.925992255249939E-05,
2460644.500000000, A.D. 2024-Nov-30 00:00:00.0000,  2.987254058451283E+01, -7.401202183087355E-01, -6.732015239745422E-01,  5.703470504525157E-05,  3.157181704502465E-03, -6.596732354583953E-05,  1.726261425500485E-01,  2.988929004179920E+01, -1.968976739227049E-05,
2460654.500000000, A.D. 2024-Dec-10 00:00:00.0000,  2.987309488903749E+01, -7.085520681486455E-01, -6.738649455341228E-01,  5.328633892622156E-05,  3.156576101400391E-03, -6.615573937267064E-05,  1.726250101241207E-01,  2.988909396832790E+01, -2.008058968967970E-05,
2460664.500000000, A.D. 2024-Dec-20 00:00:00.0000,  2.987361572362443E+01, -6.769823525362283E-01, -6.745266462681275E-01,  5.065971964757461E-05,  3.156727908887714E-03, -6.658215771880417E-05,  1.726238767644711E-01,  2.988889773318769E+01, -1.936333197284146E-05,
2460674.500000000, A.D. 2024-Dec-30 00:00:00.0000,  2.987410250441313E+01, -6.454127988186742E-01, -6.751876774482934E-01,  4.736814815055661E-05,  3.157442421623496E-03, -6.594479403052780E-05,  1.726227394711009E-01,  2.988870081694485E+01, -1.934669989087556E-05,
2460684.500000000, A.D. 2025-Jan-09 00:00:00.0000,  2.987455699947466E+01, -6.138427617239709E-01, -6.758488853979794E-01,  4.335255937777465E-05,  3.157052315405650E-03, -6.570642420359276E-05,  1.726216084718529E-01,  2.988850499049551E+01, -2.002065986974000E-05,
2460694.500000000, A.D. 2025-Jan-19 00:00:00.0000,  2.987497873051161E+01, -5.822709912507769E-01, -6.765087100601438E-01,  4.043433246763103E-05,  3.156751221358713E-03, -6.629268884098425E-05,  1.726204806614892E-01,  2.988830971618436E+01, -1.958164461232739E-05,
2460704.500000000, A.D. 2025-Jan-29 00:00:00.0000,  2.987536621323916E+01, -5.506989725885264E-01, -6.771672373644352E-01,  3.758157833358176E-05,  3.157492098953400E-03, -6.598571590331219E-05,  1.726193476636922E-01,  2.988811354369696E+01, -1.911732814731208E-05,
2460714.500000000, A.D. 2025-Feb-08 00:00:00.0000,  2.987572081211311E+01, -5.191271572010373E-01, -6.778259740599607E-01,  3.359108396433460E-05,  3.157511101062101E-03, -6.538817717495433E-05,  1.726182175945837E-01,  2.988791787829628E+01, -1.978291405083522E-05,
2460724.500000000, A.D. 2025-Feb-18 00:00:00.0000,  2.987604319123120E+01, -4.875538803951689E-01, -6.784839300565495E-01,  3.021562252214291E-05,  3.156912175592289E-03, -6.585711911304112E-05,  1.726170939911797E-01,  2.988772333239763E+01, -1.979938499082075E-05,
2460734.500000000, A.D. 2025-Feb-28 00:00:00.0000,  2.987633158581819E+01, -4.559797791384255E-01, -6.791401895835787E-01,  2.760919608038904E-05,  3.157397365955482E-03, -6.597745520283694E-05,  1.726159666213049E-01,  2.988752813435478E+01, -1.907283575502895E-05,
2460744.500000000, A.D. 2025-Mar-10 00:00:00.0000,  2.987658638620703E+01, -4.244062278736537E-01, -6.797962892035545E-01,  2.392751752431640E-05,  3.157843222910442E-03, -6.523962608261262E-05,  1.726148380617883E-01,  2.988733273033183E+01, -1.943920976994601E-05,
2460754.500000000, A.D. 2025-Mar-20 00:00:00.0000,  2.987680912055260E+01, -3.928318573202935E-01, -6.804522226616929E-01,  2.012157832551401E-05,  3.157219887500304E-03, -6.536427323483568E-05,  1.726137170155841E-01,  2.988713862719858E+01, -1.989520442058145E-05,
2460764.500000000, A.D. 2025-Mar-30 00:00:00.0000,  2.987699848067233E+01, -3.612562043405432E-01, -6.811064551462550E-01,  1.746617865966954E-05,  3.157267241312167E-03, -6.583097593193687E-05,  1.726125957063682E-01,  2.988694447852630E+01, -1.920261484621167E-05,
2460774.500000000, A.D. 2025-Apr-09 00:00:00.0000,  2.987715371969905E+01, -3.296810068309773E-01, -6.817599099804715E-01,  1.424660280955105E-05,  3.157972475909208E-03, -6.523075147771976E-05,  1.726114700735087E-01,  2.988674958123831E+01, -1.910558692474386E-05,
2460784.500000000, A.D. 2025-Apr-19 00:00:00.0000,  2.987727659068797E+01, -2.981057778536642E-01, -6.824135671427818E-01,  1.021449517053031E-05,  3.157602533152361E-03, -6.492767071982308E-05,  1.726103503280600E-01,  2.988655570332389E+01, -1.980190505545271E-05,
2460794.500000000, A.D. 2025-Apr-29 00:00:00.0000,  2.987736678821920E+01, -2.665291620388155E-01, -6.830659144900593E-01,  7.232710815924853E-06,  3.157208350151488E-03, -6.551377297974524E-05,  1.726092344356394E-01,  2.988636249254062E+01, -1.942837697026997E-05,
2460804.500000000, A.D. 2025-May-09 00:00:00.0000,  2.987742274039699E+01, -2.349525493225475E-01, -6.837168755904750E-01,  4.433193238461492E-06,  3.157894069881617E-03, -6.527002311151233E-05,  1.726081133966606E-01,  2.988616839065843E+01, -1.890093939371968E-05,
2460814.500000000, A.D. 2025-May-19 00:00:00.0000,  2.987744569221706E+01, -2.033765535828340E-01, -6.843680064843478E-01,  4.727460146907001E-07,  3.157947669775774E-03, -6.463333899301907E-05,  1.726069946276979E-01,  2.988597468181733E+01, -1.953742807290699E-05,
2460824.500000000, A.D. 2025-May-29 00:00:00.0000,  2.987743646792108E+01, -1.717995080879165E-01, -6.850184499552525E-01, -2.975783580439391E-06,  3.157291147596720E-03, -6.506109681732244E-05,  1.726058827074019E-01,  2.988578215878612E+01, -1.963347641706669E-05,
2460834.500000000, A.D. 2025-Jun-08 00:00:00.0000,  2.987739332727712E+01, -1.402218885802280E-01, -6.856671614046511E-01, -5.570879583579230E-06,  3.157684202796154E-03, -6.524357408511075E-05,  1.726047674815250E-01,  2.988558906341130E+01, -1.888818137440646E-05,
2460844.500000000, A.D. 2025-Jun-18 00:00:00.0000,  2.987731648678749E+01, -1.086451681515463E-01, -6.863156216963949E-01, -9.189263545014135E-06,  3.158150805951300E-03, -6.450777454335600E-05,  1.726036504381259E-01,  2.988539565334230E+01, -1.918648405517447E-05,
