            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2454544.500000000, A.D. 2008-Mar-19 00:00:00.0000, -8.472247665790718E+00,  3.799418159822473E+00,  2.710395262896836E-01, -2.579936197587351E-03, -5.102706883284495E-03,  1.911083231754759E-04,  5.364956706338788E-02,  9.289134582322317E+00,  2.715365051852945E-04,
2454554.500000000, A.D. 2008-Mar-29 00:00:00.0000, -8.497893826412769E+00,  3.748313570548168E+00,  2.729499125835516E-01, -2.548076384929717E-03, -5.117801431325283E-03,  1.906540283588998E-04,  5.366527466569732E-02,  9.291854269354378E+00,  2.714417328958527E-04,
2454564.500000000, A.D. 2008-Apr-08 00:00:00.0000, -8.523221538781419E+00,  3.697074545333774E+00,  2.748477631576199E-01, -2.517965841352948E-03, -5.131000685811163E-03,  1.894976242969528E-04,  5.368101391365830E-02,  9.294579435661150E+00,  2.736618349546125E-04,
2454574.500000000, A.D. 2008-Apr-18 00:00:00.0000, -8.548234898659265E+00,  3.645693355124641E+00,  2.767385072286076E-01, -2.485213213301481E-03, -5.144129216457179E-03,  1.881465099151017E-04,  5.369678771973926E-02,  9.297310585520915E+00,  2.734485396740264E-04,
2454584.500000000, A.D. 2008-Apr-28 00:00:00.0000, -8.572937748247233E+00,  3.594182083609617E+00,  2.786173246911486E-01, -2.454133207419183E-03, -5.158588821507902E-03,  1.877525951514832E-04,  5.371264158130735E-02,  9.300055596558590E+00,  2.742494164064082E-04,
2454594.500000000, A.D. 2008-May-08 00:00:00.0000, -8.597318251177024E+00,  3.542538408302009E+00,  2.804852865309787E-01, -2.423095337345354E-03, -5.170526937482588E-03,  1.861657250679487E-04,  5.372850548105085E-02,  9.302802345652458E+00,  2.759972911653622E-04,
2454604.500000000, A.D. 2008-May-18 00:00:00.0000, -8.621386858575526E+00,  3.490760486404892E+00,  2.823454321005444E-01, -2.390184729465603E-03, -5.183924019673991E-03,  1.852519390008579E-04,  5.374442993384063E-02,  9.305559579181283E+00,  2.754455657109064E-04,
2454614.500000000, A.D. 2008-May-28 00:00:00.0000, -8.645138833868899E+00,  3.438860158326755E+00,  2.841922330336856E-01, -2.359697501738449E-03, -5.197174633488689E-03,  1.846081950423468E-04,  5.376041270597233E-02,  9.308326910391139E+00,  2.771733272278005E-04,
2454624.500000000, A.D. 2008-Jun-07 00:00:00.0000, -8.668568349216253E+00,  3.386829550445696E+00,  2.860302232578593E-01, -2.327407787124046E-03, -5.208542228692166E-03,  1.829175776799253E-04,  5.377640445405479E-02,  9.311095795738701E+00,  2.778586706271073E-04,
2454634.500000000, A.D. 2008-Jun-17 00:00:00.0000, -8.691686215129474E+00,  3.334674672474555E+00,  2.878584100158780E-01, -2.294952630235006E-03, -5.221923392725781E-03,  1.823533981990463E-04,  5.379247421058223E-02,  9.313878187829808E+00,  2.776592487444600E-04,
2454644.500000000, A.D. 2008-Jun-27 00:00:00.0000, -8.714481275330151E+00,  3.282401954557780E+00,  2.896734026998030E-01, -2.264437997860515E-03, -5.233616587458835E-03,  1.812140562722460E-04,  5.380857273358605E-02,  9.316665560681901E+00,  2.798278086443683E-04,
2454654.500000000, A.D. 2008-Jul-07 00:00:00.0000, -8.736956541615106E+00,  3.230003206909560E+00,  2.914807608499407E-01, -2.231268097420720E-03, -5.245057409131567E-03,  1.797845743562750E-04,  5.382469864242241E-02,  9.319457675243914E+00,  2.795596034928718E-04,
2454664.500000000, A.D. 2008-Jul-17 00:00:00.0000, -8.759117059821646E+00,  3.177490086832628E+00,  2.932760028893948E-01, -2.199591409378619E-03, -5.257944899297071E-03,  1.793533002210088E-04,  5.384090031797609E-02,  9.322262908406360E+00,  2.801906456140846E-04,
2454674.500000000, A.D. 2008-Jul-27 00:00:00.0000, -8.780950695647029E+00,  3.124861350774234E+00,  2.950596132712452E-01, -2.168204687778047E-03, -5.268304836539317E-03,  1.777513781399792E-04,  5.385710754028709E-02,  9.325069101960070E+00,  2.818878356612932E-04,
2454684.500000000, A.D. 2008-Aug-06 00:00:00.0000, -8.802467455393549E+00,  3.072114150238712E+00,  2.968351053950487E-01, -2.134797192533979E-03, -5.279966927283286E-03,  1.767268970163062E-04,  5.387336807491538E-02,  9.327884526255369E+00,  2.812299445565231E-04,
2454694.500000000, A.D. 2008-Aug-16 00:00:00.0000, -8.823663925778881E+00,  3.019260729033813E+00,  2.985968713075575E-01, -2.103851845338912E-03, -5.291681336911324E-03,  1.760775452919835E-04,  5.388968399255810E-02,  9.330709539822362E+00,  2.828608236780161E-04,
2454704.500000000, A.D. 2008-Aug-26 00:00:00.0000, -8.844533288102371E+00,  2.966293685331760E+00,  3.003491007445094E-01, -2.071300691448940E-03, -5.301398873363910E-03,  1.743425897252784E-04,  5.390600289123060E-02,  9.333535069538661E+00,  2.835523233194003E-04,
2454714.500000000, A.D. 2008-Sep-05 00:00:00.0000, -8.865086806150792E+00,  2.913217941042605E+00,  3.020914044475732E-01, -2.038286922112005E-03, -5.313160073286188E-03,  1.737203638280128E-04,  5.392239380471930E-02,  9.336373068233858E+00,  2.831588520087196E-04,
2454724.500000000, A.D. 2008-Sep-15 00:00:00.0000, -8.885314002519060E+00,  2.860040964907048E+00,  3.038199196187190E-01, -2.007379600220425E-03, -5.323319283397738E-03,  1.725821450608308E-04,  5.393881020783330E-02,  9.339215480320863E+00,  2.852188976114067E-04,
2454734.500000000, A.D. 2008-Sep-25 00:00:00.0000, -8.905216786282878E+00,  2.806754262908399E+00,  3.055402502834068E-01, -1.973903029945888E-03, -5.332970846340475E-03,  1.710306657952633E-04,  5.395524660519552E-02,  9.342061354304631E+00,  2.849427327988015E-04,
2454744.500000000, A.D. 2008-Oct-05 00:00:00.0000, -8.924801467179336E+00,  2.753368960907315E+00,  3.072483112762808E-01, -1.941765989796628E-03, -5.344307885027108E-03,  1.705861010653494E-04,  5.397175478247675E-02,  9.344919656596112E+00,  2.854424538670859E-04,
2454754.500000000, A.D. 2008-Oct-15 00:00:00.0000, -8.944055698236163E+00,  2.699884875248300E+00,  3.089440156938520E-01, -1.910135993298242E-03, -5.353133556049955E-03,  1.689993320060614E-04,  5.398826429088766E-02,  9.347778189365554E+00,  2.870981392599125E-04,
2454764.500000000, A.D. 2008-Oct-25 00:00:00.0000, -8.962988869488825E+00,  2.646298150983145E+00,  3.106313308323478E-01, -1.876282526495339E-03, -5.363037868864760E-03,  1.678538979634298E-04,  5.400481953482083E-02,  9.350644640995190E+00,  2.862950082540570E-04,
2454774.500000000, A.D. 2008-Nov-04 00:00:00.0000, -8.981598935151801E+00,  2.592621376613839E+00,  3.123046010693633E-01, -1.844924813606454E-03, -5.373232570089290E-03,  1.672101982767125E-04,  5.402142709034236E-02,  9.353520150095584E+00,  2.877887244228243E-04,
2454784.500000000, A.D. 2008-Nov-14 00:00:00.0000, -8.999878127086728E+00,  2.538847760073735E+00,  3.139676022255710E-01, -1.812215460959357E-03, -5.381265008746763E-03,  1.654196785594431E-04,  5.403803161349660E-02,  9.356395134157856E+00,  2.885130497342801E-04,
2454794.500000000, A.D. 2008-Nov-24 00:00:00.0000, -9.017838092163821E+00,  2.484981066341915E+00,  3.156205738768622E-01, -1.778757036351408E-03, -5.391341404942885E-03,  1.647126335775885E-04,  5.405470215217038E-02,  9.359281548453010E+00,  2.879653024249358E-04,
2454804.500000000, A.D. 2008-Dec-04 00:00:00.0000, -9.035469195158123E+00,  2.431029719381900E+00,  3.172592372698099E-01, -1.747582986984376E-03, -5.400049990827595E-03,  1.636281129044388E-04,  5.407139537241869E-02,  9.362171889941054E+00,  2.899394278631385E-04,
2454814.500000000, A.D. 2008-Dec-14 00:00:00.0000, -9.052772099767749E+00,  2.376984991417213E+00,  3.188891883081819E-01, -1.713857040974173E-03, -5.407957480743613E-03,  1.619799575925062E-04,  5.408810094400161E-02,  9.365064369996393E+00,  2.896058145056190E-04,
2454824.500000000, A.D. 2008-Dec-24 00:00:00.0000, -9.069754274321063E+00,  2.322857394063637E+00,  3.205067671208864E-01, -1.681237071685241E-03, -5.417660023429596E-03,  1.614709698252506E-04,  5.410487375090684E-02,  9.367968491486915E+00,  2.898929489470719E-04,
2454834.500000000, A.D. 2009-Jan-03 00:00:00.0000, -9.086403377383931E+00,  2.268647926707447E+00,  3.221112700078499E-01, -1.649523602991601E-03, -5.424922860271878E-03,  1.598959112146731E-04,  5.412164405968723E-02,  9.370872180440525E+00,  2.915951749430148E-04,
2454844.500000000, A.D. 2009-Jan-13 00:00:00.0000, -9.102728096419041E+00,  2.214351717529953E+00,  3.237071132536113E-01, -1.615415779063384E-03, -5.433097627883802E-03,  1.586589752414059E-04,  5.413845274502298E-02,  9.373782514088719E+00,  2.907322172706302E-04,
2454854.500000000, A.D. 2009-Jan-23 00:00:00.0000, -9.118727747042957E+00,  2.159981482243152E+00,  3.252887022839654E-01, -1.583626257713681E-03, -5.441823912281793E-03,  1.580397147269351E-04,  5.415531061573604E-02,  9.376701363921004E+00,  2.919818222269668E-04,
2454864.500000000, A.D. 2009-Feb-02 00:00:00.0000, -9.134393630044325E+00,  2.105531215874985E+00,  3.268593053676429E-01, -1.550812541200780E-03, -5.448176346580427E-03,  1.561955307893163E-04,  5.417215935511789E-02,  9.379618632712301E+00,  2.927070812389580E-04,
2454874.500000000, A.D. 2009-Feb-12 00:00:00.0000, -9.149737626068072E+00,  2.051003531296511E+00,  3.284197717244154E-01, -1.517040255138238E-03, -5.456493447512717E-03,  1.553730210522506E-04,  5.418906771603400E-02,  9.382546224652243E+00,  2.920593706492576E-04,
2454884.500000000, A.D. 2009-Feb-22 00:00:00.0000, -9.164751141532980E+00,  1.996407704794984E+00,  3.299654771265899E-01, -1.485658389035209E-03, -5.463764822926569E-03,  1.543489901544449E-04,  5.420599628074878E-02,  9.385477314771487E+00,  2.939346580699245E-04,
2454894.500000000, A.D. 2009-Mar-04 00:00:00.0000, -9.179433576866256E+00,  1.941734899101269E+00,  3.315019396661996E-01, -1.451823983263666E-03, -5.469967069902960E-03,  1.526310518151264E-04,  5.422292988051041E-02,  9.388409276682067E+00,  2.935847033938662E-04,
2454904.500000000, A.D. 2009-Mar-14 00:00:00.0000, -9.193793412920462E+00,  1.886994852222588E+00,  3.330259904517889E-01, -1.418814101765701E-03, -5.478030536387218E-03,  1.520582487782512E-04,  5.423992588333279E-02,  9.391352043347677E+00,  2.936646029951180E-04,
2454914.500000000, A.D. 2009-Mar-24 00:00:00.0000, -9.207818448125028E+00,  1.832189752993231E+00,  3.345363167187050E-01, -1.386997839871735E-03, -5.483777912475038E-03,  1.505111495449391E-04,  5.425691556438195E-02,  9.394293715432187E+00,  2.953126789712458E-04,
2454924.500000000, A.D. 2009-Apr-03 00:00:00.0000, -9.221516535821584E+00,  1.777313882237825E+00,  3.360376795446174E-01, -1.352737166598000E-03, -5.490171974124805E-03,  1.491582473015228E-04,  5.427393605215907E-02,  9.397240721536292E+00,  2.944111104748497E-04,
2454934.500000000, A.D. 2009-Apr-13 00:00:00.0000, -9.234888412118719E+00,  1.722379935750906E+00,  3.375246247516793E-01, -1.320674458094632E-03, -5.497360630608853E-03,  1.485358770485766E-04,  5.429100267702890E-02,  9.400195716030368E+00,  2.955121573604539E-04,
2454944.500000000, A.D. 2009-Apr-23 00:00:00.0000, -9.247924617514958E+00,  1.667382711548725E+00,  3.389999198404549E-01, -1.287852331255351E-03, -5.502157134404963E-03,  1.467050273608002E-04,  5.430805471402573E-02,  9.403148184712533E+00,  2.962297874719433E-04,
2454954.500000000, A.D. 2009-May-03 00:00:00.0000, -9.260637001544158E+00,  1.612323649667340E+00,  3.404650049564434E-01, -1.253797032713953E-03, -5.508758496193616E-03,  1.457839659336159E-04,  5.432515960061576E-02,  9.406109804018097E+00,  2.954135116895408E-04,
2454964.500000000, A.D. 2009-May-13 00:00:00.0000, -9.273018049009567E+00,  1.557212830271455E+00,  3.419149362455218E-01, -1.222222780558702E-03, -5.514493068097782E-03,  1.447615907347246E-04,  5.434228176956650E-02,  9.409074415671661E+00,  2.971547011421862E-04,
2454974.500000000, A.D. 2009-May-23 00:00:00.0000, -9.285066028684980E+00,  1.502041486561673E+00,  3.433550720411628E-01, -1.188429414867336E-03, -5.518995478893840E-03,  1.429841497467228E-04,  5.435940204791893E-02,  9.412038699978272E+00,  2.968517062167725E-04,
2454984.500000000, A.D. 2009-Jun-02 00:00:00.0000, -9.296790341121513E+00,  1.446818450266565E+00,  3.447827912904026E-01, -1.155180668188919E-03, -5.525464523787557E-03,  1.423766874117864E-04,  5.437658006725945E-02,  9.415012981827056E+00,  2.967831798058887E-04,
2454994.500000000, A.D. 2009-Jun-12 00:00:00.0000, -9.308179005281959E+00,  1.391547005036783E+00,  3.461962261555516E-01, -1.123275837788797E-03, -5.529716762788871E-03,  1.408595327786867E-04,  5.439374802629315E-02,  9.417985521787715E+00,  2.983182340482451E-04,
2455004.500000000, A.D. 2009-Jun-22 00:00:00.0000, -9.319238937745348E+00,  1.336220721554809E+00,  3.476003990062045E-01, -1.088922893645796E-03, -5.534358333137330E-03,  1.394028949980042E-04,  5.441093910701428E-02,  9.420962065144451E+00,  2.973438198744711E-04,
2455014.500000000, A.D. 2009-Jul-02 00:00:00.0000, -9.329972250453839E+00,  1.280852199108077E+00,  3.489900290657189E-01, -1.056677723274202E-03, -5.539984224595571E-03,  1.387641389925907E-04,  5.442817299381378E-02,  9.423946020143896E+00,  2.983145439940803E-04,
2455024.500000000, A.D. 2009-Jul-12 00:00:00.0000, -9.340368873401951E+00,  1.225437090282699E+00,  3.503673685334505E-01, -1.023915573402222E-03, -5.543193140455351E-03,  1.369263536319463E-04,  5.444538705798337E-02,  9.426926542961372E+00,  2.990252646227137E-04,
2455034.500000000, A.D. 2009-Jul-22 00:00:00.0000, -9.350440555911439E+00,  1.169975669790050E+00,  3.517344350577553E-01, -9.897278940629709E-04, -5.548117909616437E-03,  1.359324663868874E-04,  5.446264751694141E-02,  9.429915098787449E+00,  2.980982301969630E-04,
2455044.500000000, A.D. 2009-Aug-01 00:00:00.0000, -9.360180870557418E+00,  1.114478672781048E+00,  3.530860412447776E-01, -9.580488040432169E-04, -5.552382514266345E-03,  1.349452880265969E-04,  5.447992237563497E-02,  9.432906147850447E+00,  2.997109741807054E-04,
2455054.500000000, A.D. 2009-Aug-11 00:00:00.0000, -9.369586914952974E+00,  1.058937499756287E+00,  3.544273292239036E-01, -9.242614601325343E-04, -5.555192904889423E-03,  1.330976908908737E-04,  5.449718817745921E-02,  9.435895628765127E+00,  2.993377171302623E-04,
2455064.500000000, A.D. 2009-Aug-21 00:00:00.0000, -9.378668930740158E+00,  1.003360109404817E+00,  3.557561976883306E-01, -8.908640091688083E-04, -5.560004873626074E-03,  1.324214499673177E-04,  5.451450684006933E-02,  9.438894262241170E+00,  2.991389858917298E-04,
2455074.500000000, A.D. 2009-Aug-31 00:00:00.0000, -9.387415342649305E+00,  9.477508546738057E-01,  3.570702537151532E-01, -8.590655389024594E-04, -5.562759516752881E-03,  1.309420195122312E-04,  5.453181210965907E-02,  9.441890576787612E+00,  3.006866486035872E-04,
2455084.500000000, A.D. 2009-Sep-10 00:00:00.0000, -9.395832077369095E+00,  8.921025694095164E-01,  3.583747873097066E-01, -8.246815714299482E-04, -5.565742475033124E-03,  1.294248098237109E-04,  5.454913313096151E-02,  9.444889618658566E+00,  2.996053000885151E-04,
2455094.500000000, A.D. 2009-Sep-20 00:00:00.0000, -9.403922514394512E+00,  8.364276618967332E-01,  3.596647258654557E-01, -7.922536809750320E-04, -5.569841304335079E-03,  1.287762965036574E-04,  5.456649341730972E-02,  9.447895459061447E+00,  3.003673349254076E-04,
2455104.500000000, A.D. 2009-Sep-30 00:00:00.0000, -9.411676029723745E+00,  7.807227622677620E-01,  3.609417466682114E-01, -7.596404922538549E-04, -5.571407600215807E-03,  1.269007720771726E-04,  5.458382843198802E-02,  9.450896923810323E+00,  3.010898637515659E-04,
2455114.500000000, A.D. 2009-Oct-10 00:00:00.0000, -9.419104235511998E+00,  7.249869932303975E-01,  3.622084325428594E-01, -7.254204550322143E-04, -5.574651833850776E-03,  1.258303396443372E-04,  5.460120344538559E-02,  9.453905314122755E+00,  3.000704497264496E-04,
2455124.500000000, A.D. 2009-Oct-20 00:00:00.0000, -9.426201889780467E+00,  6.692316411798874E-01,  3.634594126676235E-01, -6.937341340064205E-04, -5.577498051400764E-03,  1.249020598681220E-04,  5.461859036413488E-02,  9.456915765782936E+00,  3.015821151754231E-04,
2455134.500000000, A.D. 2009-Oct-30 00:00:00.0000, -9.432964888608039E+00,  6.134483389923823E-01,  3.646995745746426E-01, -6.600600366434360E-04, -5.578633777919981E-03,  1.229917501532775E-04,  5.463596116336739E-02,  9.459923426435306E+00,  3.011625396580719E-04,
2455144.500000000, A.D. 2009-Nov-09 00:00:00.0000, -9.439404201403256E+00,  5.576440800320733E-01,  3.659273714810229E-01, -6.265350361311219E-04, -5.581829333447724E-03,  1.222579920047596E-04,  5.465337977580039E-02,  9.462939365686713E+00,  3.007713358930797E-04,
2455154.500000000, A.D. 2009-Nov-19 00:00:00.0000, -9.445508749563780E+00,  5.018243299061808E-01,  3.671398690489711E-01, -5.948757805998015E-04, -5.583102142634309E-03,  1.208143937995887E-04,  5.467078162308091E-02,  9.465952402141953E+00,  3.022964365535043E-04,
2455164.500000000, A.D. 2009-Nov-29 00:00:00.0000, -9.451283412148548E+00,  4.459813011565571E-01,  3.683425574595479E-01, -5.605965206251627E-04, -5.584349240454821E-03,  1.191969426768092E-04,  5.468819177167655E-02,  9.468966875925348E+00,  3.011676564081728E-04,
2455174.500000000, A.D. 2009-Dec-09 00:00:00.0000, -9.456732908005511E+00,  3.901270455881631E-01,  3.695306632503337E-01, -5.281114123491528E-04, -5.586973568231342E-03,  1.185660555217074E-04,  5.470563808649848E-02,  9.471987611696711E+00,  3.017732909519865E-04,
2455184.500000000, A.D. 2009-Dec-19 00:00:00.0000, -9.461846115675726E+00,  3.342591888457367E-01,  3.707052826375496E-01, -4.957059716895495E-04, -5.587027804658890E-03,  1.167123741888079E-04,  5.472305402852521E-02,  9.475003088581609E+00,  3.024847704608159E-04,
2455194.500000000, A.D. 2009-Dec-29 00:00:00.0000, -9.466634258874970E+00,  2.783757250985465E-01,  3.718695243871480E-01, -4.614465111775951E-04, -5.588540138854290E-03,  1.155239583430690E-04,  5.474050295255946E-02,  9.478024276124076E+00,  3.012854994045632E-04,
2455204.500000000, A.D. 2010-Jan-08 00:00:00.0000, -9.471093421984772E+00,  2.224884723734254E-01,  3.730178566270909E-01, -4.298234478111960E-04, -5.589921432401967E-03,  1.146246797462572E-04,  5.475796130815397E-02,  9.481047096690585E+00,  3.027051729712578E-04,
2455214.500000000, A.D. 2010-Jan-18 00:00:00.0000, -9.475218405046595E+00,  1.665894197045058E-01,  3.741548568084998E-01, -3.964569417289488E-04, -5.589443261509881E-03,  1.126883332783130E-04,  5.477539698554525E-02,  9.484065990647924E+00,  3.023531143395454E-04,
2455224.500000000, A.D. 2010-Jan-28 00:00:00.0000, -9.479020747896140E+00,  1.106844172070129E-01,  3.752796067828317E-01, -3.628563365915818E-04, -5.591057152103089E-03,  1.119051907500957E-04,  5.479287544618496E-02,  9.487092292295097E+00,  3.017442529690705E-04,
2455234.500000000, A.D. 2010-Feb-07 00:00:00.0000, -9.482489966310354E+00,  5.478001528104301E-02,  3.763886528676025E-01, -3.313313595160023E-04, -5.590896977700044E-03,  1.105085447544363E-04,  5.481033391555214E-02,  9.490115132560735E+00,  3.031755666145901E-04,
2455244.500000000, A.D. 2010-Feb-17 00:00:00.0000, -9.485629787250703E+00, -1.132014061617370E-03,  3.774875800137631E-01, -2.972715446991204E-04, -5.590411635045196E-03,  1.087896987890688E-04,  5.482779300674749E-02,  9.493138080492576E+00,  3.020290002838182E-04,
2455254.500000000, A.D. 2010-Feb-27 00:00:00.0000, -9.488446247386149E+00, -5.704011693026328E-02,  3.785719826364045E-01, -2.647811969221717E-04, -5.591521397949229E-03,  1.081453350782586E-04,  5.484528501124433E-02,  9.496166727185919E+00,  3.024635166063788E-04,
2455264.500000000, A.D. 2010-Mar-09 00:00:00.0000, -9.490927931390519E+00, -1.129456126408122E-01,  3.796423630925582E-01, -2.326786492488918E-04, -5.590110391393769E-03,  1.063325724909449E-04,  5.486274214171315E-02,  9.499189335628490E+00,  3.031925126886509E-04,
2455274.500000000, A.D. 2010-Mar-19 00:00:00.0000, -9.493085504726679E+00, -1.688516266677578E-01,  3.807023332706693E-01, -1.985376744924150E-04, -5.589945013241445E-03,  1.050551611672161E-04,  5.488022531928919E-02,  9.502216453987874E+00,  3.018875845655803E-04,
2455284.500000000, A.D. 2010-Mar-29 00:00:00.0000, -9.494916370599929E+00, -2.247459904721573E-01,  3.817462911705634E-01, -1.669454234200649E-04, -5.589905273598744E-03,  1.041884431727038E-04,  5.489771533437271E-02,  9.505244756224974E+00,  3.031184632111137E-04,
2455294.500000000, A.D. 2010-Apr-08 00:00:00.0000, -9.496414283195966E+00, -2.806361563378009E-01,  3.827784020505161E-01, -1.338999802334655E-04, -5.587817307929939E-03,  1.022140454470294E-04,  5.491517608428116E-02,  9.508267991354090E+00,  3.027721334763713E-04,
2455304.500000000, A.D. 2010-Apr-18 00:00:00.0000, -9.497591245176841E+00, -3.365174112944180E-01,  3.837983612919935E-01, -1.004114618433194E-04, -5.587780762899636E-03,  1.013494130716979E-04,  5.493267442633602E-02,  9.511297735361588E+00,  3.020566022346114E-04,
2455314.500000000, A.D. 2010-Apr-28 00:00:00.0000, -9.498437571691685E+00, -3.923822782260973E-01,  3.848022961983613E-01, -6.911482830547220E-05, -5.586267055612322E-03,  1.000339742298342E-04,  5.495015018007349E-02,  9.514323568323166E+00,  3.034297034622044E-04,
2455324.500000000, A.D. 2010-May-08 00:00:00.0000, -9.498955743798369E+00, -4.482393369564233E-01,  3.857958287735769E-01, -3.529692346503029E-05, -5.584169981180044E-03,  9.826200399794148E-05,  5.496761911328094E-02,  9.517348220346582E+00,  3.022099820644437E-04,
2455334.500000000, A.D. 2010-May-18 00:00:00.0000, -9.499152932552407E+00, -5.040776008020046E-01,  3.867749375843323E-01, -2.836524561218184E-06, -5.583705537818436E-03,  9.756100925770093E-05,  5.498511713133540E-02,  9.520377908255149E+00,  3.024354340453228E-04,
2455344.500000000, A.D. 2010-May-28 00:00:00.0000, -9.499017638576879E+00, -5.598972704498810E-01,  3.877395177880646E-01,  2.889250435173676E-05, -5.580815907947935E-03,  9.577301907717896E-05,  5.500257595492720E-02,  9.523400809852875E+00,  3.031866690447754E-04,
2455354.500000000, A.D. 2010-Jun-07 00:00:00.0000, -9.498559915822732E+00, -6.157025226929300E-01,  3.886936412794728E-01,  6.277958490301974E-05, -5.579039087969115E-03,  9.443724086722684E-05,  5.502005420548858E-02,  9.526427075126113E+00,  3.018361369191753E-04,
2455364.500000000, A.D. 2010-Jun-17 00:00:00.0000, -9.497778457777697E+00, -6.714810207191126E-01,  3.896317258144547E-01,  9.426437437976007E-05, -5.577590941444741E-03,  9.360058342273466E-05,  5.503753679221737E-02,  9.529454091183460E+00,  3.028939583980713E-04,
2455374.500000000, A.D. 2010-Jun-27 00:00:00.0000, -9.496666047297246E+00, -7.272395835898783E-01,  3.905574923078384E-01,  1.269584043477372E-04, -5.573954658769341E-03,  9.160654262160487E-05,  5.505498378989385E-02,  9.532474945187429E+00,  3.025128872775308E-04,
2455384.500000000, A.D. 2010-Jul-07 00:00:00.0000, -9.495234980894313E+00, -7.829746113659467E-01,  3.914712180978859E-01,  1.602814054016980E-04, -5.572309818709186E-03,  9.066999807978678E-05,  5.507246293818611E-02,  9.535501365897952E+00,  3.016686896231923E-04,
2455394.500000000, A.D. 2010-Jul-17 00:00:00.0000, -9.493476456799536E+00, -8.386777478367948E-01,  3.923686427583440E-01,  1.912970396243057E-04, -5.569386416029418E-03,  8.939451036361615E-05,  5.508991678181427E-02,  9.538523405241699E+00,  3.029737407168198E-04,
2455404.500000000, A.D. 2010-Jul-27 00:00:00.0000, -9.491391790883373E+00, -8.943578152963615E-01,  3.932553757421617E-01,  2.247429909679737E-04, -5.565696436591750E-03,  8.757537379797571E-05,  5.510735680920358E-02,  9.541543052377852E+00,  3.017373392149750E-04,
2455414.500000000, A.D. 2010-Aug-06 00:00:00.0000, -9.488989210858863E+00, -9.500045333014407E-01,  3.941278417851442E-01,  2.570522694977532E-04, -5.563770462762178E-03,  8.687012483855517E-05,  5.512482239883032E-02,  9.544567125478212E+00,  3.018134659151086E-04,
2455424.500000000, A.D. 2010-Aug-16 00:00:00.0000, -9.486257144831143E+00, -1.005617022649242E+00,  3.949853483171513E-01,  2.884405493342258E-04, -5.559444841480648E-03,  8.510744229612871E-05,  5.514224441743593E-02,  9.547583654490127E+00,  3.024919649144030E-04,
2455434.500000000, A.D. 2010-Aug-26 00:00:00.0000, -9.483204932739662E+00, -1.061200365011533E+00,  3.958323403355433E-01,  3.220553641799182E-04, -5.556012743833458E-03,  8.367545434220241E-05,  5.515967895016230E-02,  9.550602350254877E+00,  3.010330740450850E-04,
2455444.500000000, A.D. 2010-Sep-05 00:00:00.0000, -9.479832643924560E+00, -1.116742105612067E+00,  3.966632880814734E-01,  3.532590206905412E-04, -5.553154148504381E-03,  8.286696478283449E-05,  5.517711546589937E-02,  9.553621389367292E+00,  3.020294426176063E-04,
2455454.500000000, A.D. 2010-Sep-15 00:00:00.0000, -9.476132194909507E+00, -1.172248443171187E+00,  3.974814834814055E-01,  3.855020517160871E-04, -5.548047028406345E-03,  8.088418966942994E-05,  5.519451059550941E-02,  9.556633262693945E+00,  3.016513218282431E-04,
2455464.500000000, A.D. 2010-Sep-25 00:00:00.0000, -9.472116010672893E+00, -1.227716951821081E+00,  3.982877995814308E-01,  4.186639563867084E-04, -5.544862002662744E-03,  7.989287704382923E-05,  5.521193251281869E-02,  9.559649774166939E+00,  3.006080701576626E-04,
2455474.500000000, A.D. 2010-Oct-05 00:00:00.0000, -9.467776197342076E+00, -1.283138397470189E+00,  3.990775900339981E-01,  4.493411933560453E-04, -5.540537319602125E-03,  7.864923588792909E-05,  5.522932625585726E-02,  9.562661407416185E+00,  3.018408105231106E-04,
2455484.500000000, A.D. 2010-Oct-15 00:00:00.0000, -9.463112912129777E+00, -1.338521726026670E+00,  3.998563893212544E-01,  4.823404211469648E-04, -5.535242560464044E-03,  7.676475290209082E-05,  5.524669911125994E-02,  9.565669424083385E+00,  3.005848632291356E-04,
2455494.500000000, A.D. 2010-Oct-25 00:00:00.0000, -9.458135430278842E+00, -1.393857451101850E+00,  4.006211110381978E-01,  5.144315776452721E-04, -5.531880039442274E-03,  7.605642120589305E-05,  5.526409421512493E-02,  9.568681292952419E+00,  3.005177412147936E-04,
2455504.500000000, A.D. 2010-Nov-04 00:00:00.0000, -9.452832221668119E+00, -1.449143617168121E+00,  4.013704870552834E-01,  5.453468807705893E-04, -5.526172255122517E-03,  7.434155275699179E-05,  5.528144180699174E-02,  9.571684935373977E+00,  3.011991315062864E-04,
2455514.500000000, A.D. 2010-Nov-14 00:00:00.0000, -9.447211770749762E+00, -1.504386213102935E+00,  4.021093212978167E-01,  5.786433697043434E-04, -5.521147543528548E-03,  7.283058540826957E-05,  5.529879502800727E-02,  9.574689552452426E+00,  2.996084241903989E-04,
2455524.500000000, A.D. 2010-Nov-24 00:00:00.0000, -9.441275502039138E+00, -1.559572743438338E+00,  4.028321724181488E-01,  6.096060309823933E-04, -5.516920407282290E-03,  7.204885730451763E-05,  5.531614776707591E-02,  9.577694086084358E+00,  3.004484984121567E-04,
