            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2451684.500000000, A.D. 2000-May-20 00:00:00.0000,  3.269141214625608E+00,  3.758068556216998E+00, -8.875885618780809E-02, -5.786677555859157E-03,  5.309270596060504E-03,  1.074944406650337E-04,  2.877242531417861E-02,  4.981791012170470E+00,  2.058688740231812E-04,
2451694.500000000, A.D. 2000-May-30 00:00:00.0000,  3.210889411506121E+00,  3.810717332342627E+00, -8.767310811691384E-02, -5.863865359612964E-03,  5.220635971078278E-03,  1.096553076239853E-04,  2.878449268855916E-02,  4.983880413274933E+00,  2.119896301495354E-04,
2451704.500000000, A.D. 2000-Jun-09 00:00:00.0000,  3.151870791985403E+00,  3.862460476376621E+00, -8.656642677628877E-02, -5.939643354926119E-03,  5.128051701515898E-03,  1.116839955075131E-04,  2.879684338179050E-02,  4.986018869517746E+00,  2.158516757486973E-04,
2451714.500000000, A.D. 2000-Jun-19 00:00:00.0000,  3.092103768143229E+00,  3.913281563150407E+00, -8.543923866022300E-02, -6.013369341076181E-03,  5.036132124649554E-03,  1.137523861045048E-04,  2.880946307754472E-02,  4.988203902103570E+00,  2.213466206687724E-04,
2451724.500000000, A.D. 2000-Jun-29 00:00:00.0000,  3.031599164089904E+00,  3.963176493988088E+00, -8.429165899072771E-02, -6.086992753031803E-03,  4.942717056592403E-03,  1.157643791386790E-04,  2.882236329588080E-02,  4.990437505668790E+00,  2.255874240204488E-04,
2451734.500000000, A.D. 2000-Jul-09 00:00:00.0000,  2.970376209674079E+00,  4.012128905376492E+00, -8.312414009759382E-02, -6.157318036550068E-03,  4.847353753174442E-03,  1.177297384480847E-04,  2.883552841890229E-02,  4.992716976058454E+00,  2.301093610488497E-04,
2451744.500000000, A.D. 2000-Jul-19 00:00:00.0000,  2.908448463936814E+00,  4.060131006971708E+00, -8.193691628948001E-02, -6.227867399623744E-03,  4.752524087504427E-03,  1.196986855934514E-04,  2.884895972311921E-02,  4.995042534293431E+00,  2.347590211267842E-04,
2451754.500000000, A.D. 2000-Jul-29 00:00:00.0000,  2.845831241648278E+00,  4.107174269840215E+00, -8.073024956332675E-02, -6.296175627285841E-03,  4.656024683455533E-03,  1.216195759562524E-04,  2.886265999479632E-02,  4.997414662800501E+00,  2.392103074365178E-04,
2451764.500000000, A.D. 2000-Aug-08 00:00:00.0000,  2.782542371089375E+00,  4.153243280614140E+00, -7.950462180055907E-02, -6.361000128054743E-03,  4.558426691364049E-03,  1.235304057555249E-04,  2.887660563217294E-02,  4.999829275061483E+00,  2.445446317878765E-04,
2451774.500000000, A.D. 2000-Aug-18 00:00:00.0000,  2.718594215800732E+00,  4.198336507855843E+00, -7.826011778727167E-02, -6.427794793694945E-03,  4.459633581619128E-03,  1.253568794329245E-04,  2.889081952537307E-02,  5.002290334378490E+00,  2.476198309033954E-04,
2451784.500000000, A.D. 2000-Aug-28 00:00:00.0000,  2.654006806903056E+00,  4.242437978696670E+00, -7.699724456265221E-02, -6.489940500998473E-03,  4.360508901682862E-03,  1.272068707647817E-04,  2.890527818078452E-02,  5.004793772958671E+00,  2.527672035549869E-04,
2451794.500000000, A.D. 2000-Sep-07 00:00:00.0000,  2.588793564768765E+00,  4.285541518352733E+00, -7.571626405252352E-02, -6.551669085083716E-03,  4.260051187339713E-03,  1.289962077027504E-04,  2.891998240668391E-02,  5.007339730750779E+00,  2.568110865080067E-04,
2451804.500000000, A.D. 2000-Sep-17 00:00:00.0000,  2.522971294104627E+00,  4.327640909395196E+00, -7.441741328035360E-02, -6.613311742889656E-03,  4.158887589869765E-03,  1.307306591774614E-04,  2.893494217266127E-02,  5.009929933935823E+00,  2.601329289857923E-04,
2451814.500000000, A.D. 2000-Sep-27 00:00:00.0000,  2.456558359067554E+00,  4.368720795303929E+00, -7.310124233395879E-02, -6.669470467506568E-03,  4.058034142040092E-03,  1.325257072167222E-04,  2.895012433059239E-02,  5.012558643094007E+00,  2.662885400606128E-04,
2451824.500000000, A.D. 2000-Oct-07 00:00:00.0000,  2.389567003867695E+00,  4.408781745019574E+00, -7.176784280842766E-02, -6.727437397083764E-03,  3.954067789351864E-03,  1.341639002717992E-04,  2.896555603249299E-02,  5.015230559451125E+00,  2.686478306292759E-04,
2451834.500000000, A.D. 2000-Oct-17 00:00:00.0000,  2.322018381127495E+00,  4.447809727943108E+00, -7.041771266349051E-02, -6.782528843146582E-03,  3.850874871333183E-03,  1.358310789598051E-04,  2.898121455523351E-02,  5.017941748619254E+00,  2.728682842883591E-04,
2451844.500000000, A.D. 2000-Oct-27 00:00:00.0000,  2.253926535436126E+00,  4.485798941543141E+00, -6.905116967076379E-02, -6.835134938152331E-03,  3.747271294861013E-03,  1.374939149813113E-04,  2.899709688581355E-02,  5.020691688913547E+00,  2.776747843729942E-04,
2451854.500000000, A.D. 2000-Nov-06 00:00:00.0000,  2.185308057516488E+00,  4.522745513249155E+00, -6.766844633764275E-02, -6.888346820287480E-03,  3.641127899167363E-03,  1.390194246804896E-04,  2.901321576921759E-02,  5.023482587059659E+00,  2.797517074955932E-04,
2451864.500000000, A.D. 2000-Nov-16 00:00:00.0000,  2.116182603430330E+00,  4.558635503118513E+00, -6.627009731974157E-02, -6.937326355152230E-03,  3.537073965988234E-03,  1.406406433489575E-04,  2.902953748445152E-02,  5.026308604448449E+00,  2.853508320255266E-04,
2451874.500000000, A.D. 2000-Nov-26 00:00:00.0000,  2.046562750979519E+00,  4.593470058884880E+00, -6.485626293752042E-02, -6.985820605340231E-03,  3.430426178297410E-03,  1.421501847451148E-04,  2.904608748347559E-02,  5.029174147950231E+00,  2.886001420616237E-04,
2451884.500000000, A.D. 2000-Dec-06 00:00:00.0000,  1.976469066356002E+00,  4.627237493965348E+00, -6.342743862259020E-02, -7.032445554948673E-03,  3.322600965907834E-03,  1.435985252469078E-04,  2.906284199884770E-02,  5.032075102359970E+00,  2.913200916678462E-04,
2451894.500000000, A.D. 2000-Dec-16 00:00:00.0000,  1.905917228614431E+00,  4.659933430000090E+00, -6.198394102262395E-02, -7.077463084011838E-03,  3.216407881273245E-03,  1.450947595924148E-04,  2.907980193885396E-02,  5.035011624942531E+00,  2.959663948652581E-04,
2451904.500000000, A.D. 2000-Dec-26 00:00:00.0000,  1.834923640660892E+00,  4.691554799285896E+00, -6.052604725179254E-02, -7.121131901974558E-03,  3.107526027776588E-03,  1.464710476554402E-04,  2.909697572062029E-02,  5.037985173078090E+00,  2.984387625447259E-04,
2451914.500000000, A.D. 2001-Jan-05 00:00:00.0000,  1.763507739592752E+00,  4.722089902559969E+00, -5.905430535908111E-02, -7.162009609076830E-03,  2.999347054237977E-03,  1.478647746520239E-04,  2.911433005411065E-02,  5.040989982775586E+00,  3.023602538587289E-04,
2451924.500000000, A.D. 2001-Jan-15 00:00:00.0000,  1.691683766757115E+00,  4.751541115199846E+00, -5.756885649946678E-02, -7.202693050519082E-03,  2.891062818509199E-03,  1.492225970249597E-04,  2.913189486765218E-02,  5.044031235964225E+00,  3.060517058247123E-04,
2451934.500000000, A.D. 2001-Jan-25 00:00:00.0000,  1.619471287667582E+00,  4.779897508655846E+00, -5.607024994843009E-02, -7.239447085787078E-03,  2.780655898190884E-03,  1.505102717926860E-04,  2.914963739916345E-02,  5.047103260065455E+00,  3.088374216443976E-04,
2451944.500000000, A.D. 2001-Feb-04 00:00:00.0000,  1.546886302114438E+00,  4.807157229084972E+00, -5.455877673508532E-02, -7.276371604524951E-03,  2.670875470877674E-03,  1.517782288620629E-04,  2.916756526410999E-02,  5.050207373656256E+00,  3.119313352154489E-04,
2451954.500000000, A.D. 2001-Feb-14 00:00:00.0000,  1.473946444667148E+00,  4.833318319518033E+00, -5.303472154486207E-02, -7.311960767712501E-03,  2.560725197336508E-03,  1.530018812542290E-04,  2.918568730671854E-02,  5.053345108067021E+00,  3.148898371722296E-04,
2451964.500000000, A.D. 2001-Feb-24 00:00:00.0000,  1.400670123801534E+00,  4.858369912950533E+00, -5.149868208288014E-02, -7.343079137293179E-03,  2.449978952071186E-03,  1.542151447753290E-04,  2.920396262355602E-02,  5.056509381087851E+00,  3.183481856268921E-04,
2451974.500000000, A.D. 2001-Mar-06 00:00:00.0000,  1.327072362225568E+00,  4.882316956858412E+00, -4.995076085881947E-02, -7.376055820782857E-03,  2.338991462750832E-03,  1.553503342216407E-04,  2.922243057270369E-02,  5.059707007359272E+00,  3.208442680151768E-04,
