            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2455074.500000000, A.D. 2009-Aug-31 00:00:00.0000,  1.999403256641155E+01, -1.989151989174132E+00, -2.664308026585734E-01,  3.605717978811908E-04,  3.730424646536509E-03,  9.092998668292711E-06,  1.160561702160679E-01,  2.009450296164019E+01, -1.062579114783693E-05,
2455084.500000000, A.D. 2009-Sep-10 00:00:00.0000,  1.999760301579470E+01, -1.951844233910692E+00, -2.663381428873389E-01,  3.534449577886754E-04,  3.731111869696714E-03,  9.238315899126709E-06,  1.160555535626140E-01,  2.009439619140442E+01, -1.079692810793762E-05,
2455094.500000000, A.D. 2009-Sep-20 00:00:00.0000,  2.000110026759835E+01, -1.914529358800158E+00, -2.662447499967577E-01,  3.461293723721245E-04,  3.731838212813038E-03,  9.468319565574960E-06,  1.160549158563606E-01,  2.009428577598943E+01, -1.116070664182183E-05,
2455104.500000000, A.D. 2009-Sep-30 00:00:00.0000,  2.000452475804267E+01, -1.877207577351515E+00, -2.661504757839729E-01,  3.388609784579490E-04,  3.732523881450677E-03,  9.584246243806977E-06,  1.160542597173914E-01,  2.009417216904863E+01, -1.147198946871696E-05,
2455114.500000000, A.D. 2009-Oct-10 00:00:00.0000,  2.000787651420052E+01, -1.839879004360457E+00, -2.660551128243749E-01,  3.315623243220606E-04,  3.733168120305925E-03,  9.454912972424443E-06,  1.160535853534031E-01,  2.009405540654358E+01, -1.180623451261812E-05,
2455124.500000000, A.D. 2009-Oct-20 00:00:00.0000,  2.001115485203832E+01, -1.802543634612934E+00, -2.659586931852336E-01,  3.242940063618077E-04,  3.733830256559907E-03,  9.599792631290050E-06,  1.160528888379351E-01,  2.009393480862873E+01, -1.211547332141901E-05,
2455134.500000000, A.D. 2009-Oct-30 00:00:00.0000,  2.001435995451163E+01, -1.765201694946707E+00, -2.658615536934769E-01,  3.169430924464239E-04,  3.734496949397309E-03,  9.745549205808900E-06,  1.160521713752604E-01,  2.009381058381744E+01, -1.250724313020572E-05,
2455144.500000000, A.D. 2009-Nov-09 00:00:00.0000,  2.001749208841889E+01, -1.727853372444302E+00, -2.657636288429183E-01,  3.094304262946501E-04,  3.735186207591166E-03,  9.903149392548364E-06,  1.160514345971611E-01,  2.009368301464408E+01, -1.306205895419221E-05,
2455154.500000000, A.D. 2009-Nov-19 00:00:00.0000,  2.002055124758744E+01, -1.690498715210900E+00, -2.656642814651450E-01,  3.022434428504916E-04,  3.735782816593717E-03,  1.000660222604358E-05,  1.160506784510206E-01,  2.009355209199835E+01, -1.328357029614885E-05,
2455164.500000000, A.D. 2009-Nov-29 00:00:00.0000,  2.002353713226403E+01, -1.653137846344235E+00, -2.655638632366458E-01,  2.950312734512219E-04,  3.736372367312168E-03,  1.011640966827967E-05,  1.160499013082554E-01,  2.009341753389974E+01, -1.352957811600776E-05,
2455174.500000000, A.D. 2009-Dec-09 00:00:00.0000,  2.002644977713308E+01, -1.615770961856345E+00, -2.654627217469299E-01,  2.877499607384721E-04,  3.736978652166791E-03,  1.033902754224782E-05,  1.160491034972005E-01,  2.009327939719769E+01, -1.384722100552304E-05,
2455184.500000000, A.D. 2009-Dec-19 00:00:00.0000,  2.002928969073011E+01, -1.578398299907108E+00, -2.653607799684365E-01,  2.803646503221191E-04,  3.737550348067507E-03,  1.025080639669176E-05,  1.160482880572768E-01,  2.009313820815163E+01, -1.426150927133292E-05,
2455194.500000000, A.D. 2009-Dec-29 00:00:00.0000,  2.003205641757244E+01, -1.541019854356146E+00, -2.652577188459363E-01,  2.729721661342424E-04,  3.738124883743933E-03,  1.027124791821555E-05,  1.160474523465448E-01,  2.009299350932390E+01, -1.468448985163049E-05,
2455204.500000000, A.D. 2010-Jan-08 00:00:00.0000,  2.003474964646965E+01, -1.503635698807926E+00, -2.651535509175055E-01,  2.657318031898963E-04,  3.738672068709448E-03,  1.042914501244565E-05,  1.160465946171534E-01,  2.009284499808351E+01, -1.495537160092725E-05,
2455214.500000000, A.D. 2010-Jan-18 00:00:00.0000,  2.003736957748732E+01, -1.466246081195624E+00, -2.650487436711992E-01,  2.582564029553580E-04,  3.739264280905631E-03,  1.064161364512754E-05,  1.160457161745065E-01,  2.009269290045407E+01, -1.546448524995430E-05,
2455224.500000000, A.D. 2010-Jan-28 00:00:00.0000,  2.003991656288736E+01, -1.428851153435239E+00, -2.649428455412366E-01,  2.509353054242394E-04,  3.739800632792953E-03,  1.079886081449963E-05,  1.160448190858740E-01,  2.009253757437233E+01, -1.581467468388482E-05,
2455234.500000000, A.D. 2010-Feb-07 00:00:00.0000,  2.004239054754948E+01, -1.391451015296552E+00, -2.648356688078277E-01,  2.437285138572375E-04,  3.740269617731314E-03,  1.074981581045459E-05,  1.160439030700032E-01,  2.009237897114086E+01, -1.604323857803106E-05,
2455244.500000000, A.D. 2010-Feb-17 00:00:00.0000,  2.004479101316641E+01, -1.354045742088430E+00, -2.647275629569422E-01,  2.364826438567042E-04,  3.740764096090671E-03,  1.092119008717545E-05,  1.160429652083455E-01,  2.009221658542864E+01, -1.631535578778573E-05,
2455254.500000000, A.D. 2010-Feb-27 00:00:00.0000,  2.004711833503479E+01, -1.316635594385187E+00, -2.646188110231260E-01,  2.291308276763659E-04,  3.741250616046327E-03,  1.096873260254760E-05,  1.160420077967437E-01,  2.009205081474853E+01, -1.669085192155113E-05,
2455264.500000000, A.D. 2010-Mar-09 00:00:00.0000,  2.004937262898306E+01, -1.279220710642217E+00, -2.645092416603407E-01,  2.215961509553130E-04,  3.741754743022384E-03,  1.095818056446398E-05,  1.160410315506705E-01,  2.009188178298077E+01, -1.724900143953556E-05,
2455274.500000000, A.D. 2010-Mar-19 00:00:00.0000,  2.005155355034886E+01, -1.241801077835224E+00, -2.643983095219286E-01,  2.143461585492620E-04,  3.742198843219226E-03,  1.106128916122407E-05,  1.160400344478465E-01,  2.009170913997858E+01, -1.752054363439811E-05,
2455284.500000000, A.D. 2010-Mar-29 00:00:00.0000,  2.005366094348419E+01, -1.204376860943381E+00, -2.642864421875302E-01,  2.070348173140095E-04,  3.742652286374083E-03,  1.123128022440654E-05,  1.160390156954668E-01,  2.009153274847201E+01, -1.785458889259971E-05,
2455294.500000000, A.D. 2010-Apr-08 00:00:00.0000,  2.005569505496033E+01, -1.166948274732732E+00, -2.641737975784584E-01,  1.996828090287262E-04,  3.743113627807410E-03,  1.149702051653973E-05,  1.160379768129558E-01,  2.009135287154126E+01, -1.823071240712402E-05,
2455304.500000000, A.D. 2010-Apr-18 00:00:00.0000,  2.005765635733139E+01, -1.129515516253146E+00, -2.640600641354145E-01,  1.924174428334413E-04,  3.743495102176996E-03,  1.142589231643286E-05,  1.160369205773549E-01,  2.009116999001612E+01, -1.851111605046610E-05,
2455314.500000000, A.D. 2010-Apr-28 00:00:00.0000,  2.005954431159470E+01, -1.092078600929508E+00, -2.639452067249657E-01,  1.851371206526141E-04,  3.743877084180719E-03,  1.143312611312717E-05,  1.160358438938632E-01,  2.009098356804844E+01, -1.880741628440376E-05,
2455324.500000000, A.D. 2010-May-08 00:00:00.0000,  2.006135870152084E+01, -1.054637655589961E+00, -2.638294717301325E-01,  1.778960829876044E-04,  3.744252868452467E-03,  1.155337663090901E-05,  1.160347455869366E-01,  2.009079340209907E+01, -1.906550171005485E-05,
2455334.500000000, A.D. 2010-May-18 00:00:00.0000,  2.006309984456471E+01, -1.017192934141276E+00, -2.637131937047776E-01,  1.703546582846380E-04,  3.744673137395830E-03,  1.162179511009364E-05,  1.160336276016322E-01,  2.009059982894421E+01, -1.962496699642197E-05,
2455344.500000000, A.D. 2010-May-28 00:00:00.0000,  2.006476779071382E+01, -9.797444978594858E-01, -2.635957502399088E-01,  1.629728308495558E-04,  3.745051866573408E-03,  1.174430187670610E-05,  1.160324902078202E-01,  2.009040289531042E+01, -2.002337650681016E-05,
2455354.500000000, A.D. 2010-Jun-07 00:00:00.0000,  2.006636236391548E+01, -9.422924264002960E-01, -2.634769976688277E-01,  1.557615597040063E-04,  3.745371440976075E-03,  1.180548319107885E-05,  1.160313324148388E-01,  2.009020242966993E+01, -2.024756685203638E-05,
2455364.500000000, A.D. 2010-Jun-17 00:00:00.0000,  2.006788331184084E+01, -9.048368678538697E-01, -2.633573935998745E-01,  1.484788051855099E-04,  3.745723190140947E-03,  1.208497641757080E-05,  1.160301528561660E-01,  2.008999819541683E+01, -2.054732739874506E-05,
2455374.500000000, A.D. 2010-Jun-27 00:00:00.0000,  2.006933120829489E+01, -8.673780942912390E-01, -2.632369991383521E-01,  1.411955553073860E-04,  3.746031482796662E-03,  1.215313250249667E-05,  1.160289549304078E-01,  2.008979078100145E+01, -2.084264802927530E-05,
2455384.500000000, A.D. 2010-Jul-07 00:00:00.0000,  2.007070606051522E+01, -8.299162202022466E-01, -2.631156442472536E-01,  1.337893667542336E-04,  3.746331109451309E-03,  1.206739146901607E-05,  1.160277387059365E-01,  2.008958019826211E+01, -2.125823511996168E-05,
2455394.500000000, A.D. 2010-Jul-17 00:00:00.0000,  2.007200732108456E+01, -7.924512315300085E-01, -2.629930922572780E-01,  1.265595147583960E-04,  3.746603307747049E-03,  1.215823749970799E-05,  1.160265010158574E-01,  2.008936589886800E+01, -2.149865919839223E-05,
2455404.500000000, A.D. 2010-Jul-27 00:00:00.0000,  2.007323498688598E+01, -7.549833363101995E-01, -2.628698441990625E-01,  1.191537169192533E-04,  3.746906309396551E-03,  1.229035387293582E-05,  1.160252419426905E-01,  2.008914789710700E+01, -2.191641142230904E-05,
2455414.500000000, A.D. 2010-Aug-06 00:00:00.0000,  2.007438930691326E+01, -7.175127150614158E-01, -2.627458178868765E-01,  1.116716161150428E-04,  3.747226817517356E-03,  1.253158425904351E-05,  1.160239629698720E-01,  2.008892644982816E+01, -2.241214899374085E-05,
2455424.500000000, A.D. 2010-Aug-16 00:00:00.0000,  2.007547054837661E+01, -6.800394886797109E-01, -2.626204800459610E-01,  1.044221892176491E-04,  3.747452724119586E-03,  1.255782867869169E-05,  1.160226656375385E-01,  2.008870182369782E+01, -2.266892092471987E-05,
2455434.500000000, A.D. 2010-Aug-26 00:00:00.0000,  2.007647823060415E+01, -6.425637151012702E-01, -2.624940076876162E-01,  9.717834441363064E-05,  3.747679442290209E-03,  1.269589794449918E-05,  1.160213472108550E-01,  2.008847354519399E+01, -2.292142832241479E-05,
2455444.500000000, A.D. 2010-Sep-05 00:00:00.0000,  2.007741240633322E+01, -6.050855906994220E-01, -2.623667276352896E-01,  8.995768371872154E-05,  3.747893742242286E-03,  1.287922326047185E-05,  1.160200080708638E-01,  2.008824168029211E+01, -2.315076007282748E-05,
2455454.500000000, A.D. 2010-Sep-15 00:00:00.0000,  2.007827350831116E+01, -5.676053737530082E-01, -2.622388322128762E-01,  8.247115154830863E-05,  3.748120475951565E-03,  1.283518734109973E-05,  1.160186507884797E-01,  2.008800667413229E+01, -2.364300642346087E-05,
2455464.500000000, A.D. 2010-Sep-25 00:00:00.0000,  2.007906125712688E+01, -5.301230647064594E-01, -2.621097812343691E-01,  7.509023494356574E-05,  3.748322573870107E-03,  1.287989286652854E-05,  1.160172737228226E-01,  2.008776824260491E+01, -2.402988541067973E-05,
2455474.500000000, A.D. 2010-Oct-05 00:00:00.0000,  2.007977536730583E+01, -4.926387433427032E-01, -2.619796024883473E-01,  6.780336184692365E-05,  3.748496244141263E-03,  1.296189328254550E-05,  1.160158752563798E-01,  2.008752610564636E+01, -2.432225616954088E-05,
2455484.500000000, A.D. 2010-Oct-15 00:00:00.0000,  2.008041578364554E+01, -4.551525958625624E-01, -2.618487243755331E-01,  6.035105742810193E-05,  3.748723071803641E-03,  1.326566939550675E-05,  1.160144551461152E-01,  2.008728022117625E+01, -2.478385845619466E-05,
2455494.500000000, A.D. 2010-Oct-25 00:00:00.0000,  2.008098309302408E+01, -4.176648459360793E-01, -2.617168478806484E-01,  5.302888786881124E-05,  3.748882627690160E-03,  1.339254340333707E-05,  1.160130168025146E-01,  2.008703117970186E+01, -2.511119408952395E-05,
2455504.500000000, A.D. 2010-Nov-04 00:00:00.0000,  2.008147722164805E+01, -3.801755895035528E-01, -2.615837975704996E-01,  4.571542442516821E-05,  3.749004625800338E-03,  1.336296022189475E-05,  1.160115598122653E-01,  2.008677890966034E+01, -2.542679070506408E-05,
2455514.500000000, A.D. 2010-Nov-14 00:00:00.0000,  2.008189767199687E+01, -3.426848676691265E-01, -2.614496526237636E-01,  3.852857821478225E-05,  3.749109789038110E-03,  1.350834147091706E-05,  1.160100813295499E-01,  2.008652291831366E+01, -2.561757353696639E-05,
2455524.500000000, A.D. 2010-Nov-24 00:00:00.0000,  2.008224469207327E+01, -3.051929465515067E-01, -2.613149419495320E-01,  3.111592233289986E-05,  3.749235833736350E-03,  1.354689051400644E-05,  1.160085828694935E-01,  2.008626346799762E+01, -2.603285429602310E-05,
2455534.500000000, A.D. 2010-Dec-04 00:00:00.0000,  2.008251840732256E+01, -2.676999615237745E-01, -2.611794610871119E-01,  2.357068994610089E-05,  3.749383298674383E-03,  1.363396832977017E-05,  1.160070651676445E-01,  2.008600068606847E+01, -2.658129265863846E-05,
2455544.500000000, A.D. 2010-Dec-14 00:00:00.0000,  2.008271874806768E+01, -2.302059558863980E-01, -2.610426488484116E-01,  1.627792122134846E-05,  3.749452882102513E-03,  1.365487865582453E-05,  1.160055277988210E-01,  2.008573449890824E+01, -2.687509270857070E-05,
2455554.500000000, A.D. 2010-Dec-24 00:00:00.0000,  2.008284531032774E+01, -1.927110257614155E-01, -2.609048365207559E-01,  8.933133489689452E-06,  3.749546243398483E-03,  1.386109276511507E-05,  1.160039684800135E-01,  2.008546451122610E+01, -2.722329824792014E-05,
2455564.500000000, A.D. 2011-Jan-03 00:00:00.0000,  2.008289838072129E+01, -1.552153958607343E-01, -2.607661940474287E-01,  1.645896188435199E-06,  3.749620237421352E-03,  1.411859040356942E-05,  1.160023889102575E-01,  2.008519101720091E+01, -2.751410599943016E-05,
2455574.500000000, A.D. 2011-Jan-13 00:00:00.0000,  2.008287846334745E+01, -1.177193054789329E-01, -2.606266713752394E-01, -5.736848818639107E-06,  3.749656141144648E-03,  1.405340336000145E-05,  1.160007920235831E-01,  2.008491452484424E+01, -2.789566494564144E-05,
2455584.500000000, A.D. 2011-Jan-23 00:00:00.0000,  2.008278510069475E+01, -8.022274728186382E-02, -2.604859508763211E-01, -1.301156586708071E-05,  3.749666645232837E-03,  1.407399808809485E-05,  1.159991751694466E-01,  2.008463457522870E+01, -2.816994839807939E-05,
2455594.500000000, A.D. 2011-Feb-02 00:00:00.0000,  2.008261806978585E+01, -4.272585031709797E-02, -2.603443150646405E-01, -2.027953108575645E-05,  3.749664793828274E-03,  1.411010510894529E-05,  1.159975371032444E-01,  2.008435095285782E+01, -2.843742280448473E-05,
2455604.500000000, A.D. 2011-Feb-12 00:00:00.0000,  2.008237745436398E+01, -5.228824638461775E-03, -2.602021535706490E-01, -2.783531119400108E-05,  3.749730055462153E-03,  1.427642038098261E-05,  1.159958783588537E-01,  2.008406375016960E+01, -2.899416519640792E-05,
2455614.500000000, A.D. 2011-Feb-22 00:00:00.0000,  2.008206360315557E+01,  3.226819762245563E-02, -2.600588905531499E-01, -3.521493482270323E-05,  3.749731659865355E-03,  1.436281834383423E-05,  1.159942009245044E-01,  2.008377331141534E+01, -2.937329794133844E-05,
2455624.500000000, A.D. 2011-Mar-04 00:00:00.0000,  2.008167630121964E+01,  6.976514796145696E-02, -2.599143746668152E-01, -4.251926213098068E-05,  3.749697327307610E-03,  1.440626019624208E-05,  1.159925035652701E-01,  2.008347942277421E+01, -2.967634498955911E-05,
2455634.500000000, A.D. 2011-Mar-14 00:00:00.0000,  2.008121522597128E+01,  1.072619257777956E-01, -2.597688386118710E-01, -4.971950325612840E-05,  3.749658233493254E-03,  1.467674221660038E-05,  1.159907844540165E-01,  2.008318176788768E+01, -2.987798695928272E-05,
2455644.500000000, A.D. 2011-Mar-24 00:00:00.0000,  2.008068092495650E+01,  1.447582236627310E-01, -2.596226440866207E-01, -5.705466352205481E-05,  3.749601903572160E-03,  1.471125067757686E-05,  1.159890467898936E-01,  2.008288090067141E+01, -3.021131078072003E-05,
2455654.500000000, A.D. 2011-Apr-03 00:00:00.0000,  2.008007342039737E+01,  1.822539335182094E-01, -2.594755576097136E-01, -6.449263439863950E-05,  3.749546808564780E-03,  1.469561656423025E-05,  1.159872906956191E-01,  2.008257684237330E+01, -3.064648213030989E-05,
2455664.500000000, A.D. 2011-Apr-13 00:00:00.0000,  2.007939238702232E+01,  2.197490377025068E-01, -2.593272326677937E-01, -7.172652838293524E-05,  3.749434608549261E-03,  1.468554139705180E-05,  1.159855142845142E-01,  2.008226926632507E+01, -3.087792586534096E-05,
2455674.500000000, A.D. 2011-Apr-23 00:00:00.0000,  2.007863753574068E+01,  2.572433906298758E-01, -2.591781776959702E-01, -7.915976460143275E-05,  3.749377151399300E-03,  1.485149091029644E-05,  1.159837159371698E-01,  2.008195789213470E+01, -3.131004035552951E-05,
2455684.500000000, A.D. 2011-May-03 00:00:00.0000,  2.007780919773192E+01,  2.947367924932135E-01, -2.590283227419270E-01, -8.656680093989920E-05,  3.749312848695251E-03,  1.511040731796483E-05,  1.159818975666525E-01,  2.008164305103943E+01, -3.171679184297907E-05,
2455694.500000000, A.D. 2011-May-13 00:00:00.0000,  2.007690776275792E+01,  3.322290682866845E-01, -2.588773401246919E-01, -9.391018196095603E-05,  3.749184026862843E-03,  1.510528348372112E-05,  1.159800614033408E-01,  2.008132512921729E+01, -3.205707574583508E-05,
2455704.500000000, A.D. 2011-May-23 00:00:00.0000,  2.007593271988322E+01,  3.697202090654058E-01, -2.587251112109737E-01, -1.011183137358220E-04,  3.749033732197057E-03,  1.525582066549897E-05,  1.159782045070117E-01,  2.008100361758446E+01, -3.226422365554475E-05,
2455714.500000000, A.D. 2011-Jun-02 00:00:00.0000,  2.007488411185546E+01,  4.072100100854315E-01, -2.585720460148011E-01, -1.083189451977759E-04,  3.748861877026994E-03,  1.535847160301762E-05,  1.159763271553747E-01,  2.008067856422489E+01, -3.246341793439973E-05,
2455724.500000000, A.D. 2011-Jun-12 00:00:00.0000,  2.007376219063488E+01,  4.446982349845415E-01, -2.584184668122442E-01, -1.158391915799324E-04,  3.748738303593482E-03,  1.540702068314719E-05,  1.159744308192154E-01,  2.008035022379716E+01, -3.298012875204947E-05,
2455734.500000000, A.D. 2011-Jun-22 00:00:00.0000,  2.007256698150384E+01,  4.821848289628705E-01, -2.582637534095949E-01, -1.231975975598907E-04,  3.748560361324489E-03,  1.541829910131717E-05,  1.159725156099541E-01,  2.008001861559310E+01, -3.333538145110640E-05,
2455744.500000000, A.D. 2011-Jul-02 00:00:00.0000,  2.007129812082981E+01,  5.196697317267304E-01, -2.581079275704667E-01, -1.305478548341190E-04,  3.748373639862686E-03,  1.547356424332151E-05,  1.159705794429503E-01,  2.007968337866844E+01, -3.368292350111985E-05,
2455754.500000000, A.D. 2011-Jul-12 00:00:00.0000,  2.006995542704597E+01,  5.571528072072248E-01, -2.579512598032212E-01, -1.378999700615704E-04,  3.748214129505809E-03,  1.581956892048207E-05,  1.159686212933543E-01,  2.007934433557592E+01, -3.403492138836949E-05,
2455764.500000000, A.D. 2011-Jul-22 00:00:00.0000,  2.006853958782673E+01,  5.946337688320653E-01, -2.577937502786398E-01, -1.452529348555759E-04,  3.748006190104223E-03,  1.591679184806245E-05,  1.159666451072126E-01,  2.007900216955232E+01, -3.438549737692802E-05,
2455774.500000000, A.D. 2011-Aug-01 00:00:00.0000,  2.006705053048072E+01,  6.321125348729658E-01, -2.576351275325295E-01, -1.525991922775842E-04,  3.747773496636466E-03,  1.594796222912095E-05,  1.159646504501498E-01,  2.007865680538787E+01, -3.472890937365383E-05,
2455784.500000000, A.D. 2011-Aug-11 00:00:00.0000,  2.006548790006014E+01,  6.695890560660321E-01, -2.574753155973914E-01, -1.597454960723943E-04,  3.747487542648705E-03,  1.600569688997916E-05,  1.159626352806254E-01,  2.007830788960079E+01, -3.487424079442169E-05,
2455794.500000000, A.D. 2011-Aug-21 00:00:00.0000,  2.006385166536785E+01,  7.070631104573171E-01, -2.573149701840670E-01, -1.671934140312544E-04,  3.747257564984594E-03,  1.608879961779219E-05,  1.159605994476843E-01,  2.007795539605402E+01, -3.531914201284256E-05,
2455804.500000000, A.D. 2011-Aug-31 00:00:00.0000,  2.006214207034038E+01,  7.445345400524696E-01, -2.571538664317923E-01, -1.746815067024456E-04,  3.747029940205865E-03,  1.622722261003401E-05,  1.159585443317728E-01,  2.007759956376442E+01, -3.580432422631746E-05,
2455814.500000000, A.D. 2011-Sep-10 00:00:00.0000,  2.006035921442317E+01,  7.820032496470560E-01, -2.569915614009631E-01, -1.820561962003723E-04,  3.746741359249590E-03,  1.620278337691090E-05,  1.159564704750291E-01,  2.007724048660030E+01, -3.617592534963081E-05,
2455824.500000000, A.D. 2011-Sep-20 00:00:00.0000,  2.005850255398734E+01,  8.194692116281563E-01, -2.568281213846691E-01, -1.893587724561549E-04,  3.746461463122212E-03,  1.645018057432416E-05,  1.159543747629065E-01,  2.007687762529466E+01, -3.647820552545990E-05,
2455834.500000000, A.D. 2011-Sep-30 00:00:00.0000,  2.005657240418214E+01,  8.569321783368256E-01, -2.566638417650016E-01, -1.966039121762540E-04,  3.746149543348303E-03,  1.665466663138589E-05,  1.159522590028989E-01,  2.007651129280532E+01, -3.672347007503647E-05,
2455844.500000000, A.D. 2011-Oct-10 00:00:00.0000,  2.005456916656277E+01,  8.943919099557635E-01, -2.564988421600552E-01, -2.040521967483193E-04,  3.745841248215242E-03,  1.666771614387922E-05,  1.159501254834221E-01,  2.007614188535920E+01, -3.716869700609507E-05,
2455854.500000000, A.D. 2011-Oct-20 00:00:00.0000,  2.005249263923266E+01,  9.318483858222110E-01, -2.563326137354307E-01, -2.112984584916165E-04,  3.745471235344148E-03,  1.665269073857568E-05,  1.159479730176025E-01,  2.007576919745553E+01, -3.741416227395802E-05,
2455864.500000000, A.D. 2011-Oct-30 00:00:00.0000,  2.005034247869549E+01,  9.693015000992652E-01, -2.561654719508632E-01, -2.186237068433651E-04,  3.745107079110182E-03,  1.664880808809318E-05,  1.159457996430007E-01,  2.007539288930842E+01, -3.773809759620205E-05,
2455874.500000000, A.D. 2011-Nov-09 00:00:00.0000,  2.004811861771148E+01,  1.006751088079994E+00, -2.559977203536157E-01, -2.261077656345824E-04,  3.744798375677060E-03,  1.689271783336835E-05,  1.159436049733814E-01,  2.007501289404334E+01, -3.822064612263978E-05,
2455884.500000000, A.D. 2011-Nov-19 00:00:00.0000,  2.004582162194001E+01,  1.044196938559118E+00, -2.558290172504077E-01, -2.335222273809807E-04,  3.744433177205775E-03,  1.693967113919250E-05,  1.159413922087942E-01,  2.007462976573170E+01, -3.863348530112272E-05,
2455894.500000000, A.D. 2011-Nov-29 00:00:00.0000,  2.004345123812780E+01,  1.081639010153480E+00, -2.556590860172002E-01, -2.408689298330022E-04,  3.744044497617454E-03,  1.702302625528255E-05,  1.159391598788899E-01,  2.007424324979042E+01, -3.897990808974194E-05,
2455904.500000000, A.D. 2011-Dec-09 00:00:00.0000,  2.004100721263898E+01,  1.119077210308799E+00, -2.554880016044125E-01, -2.479950482773181E-04,  3.743609722979587E-03,  1.721714415097991E-05,  1.159369065239709E-01,  2.007385309348068E+01, -3.910963162099788E-05,
2455914.500000000, A.D. 2011-Dec-19 00:00:00.0000,  2.003848987756244E+01,  1.156511246255175E+00, -2.553163639204944E-01, -2.553790813878471E-04,  3.743198693843721E-03,  1.727556041590163E-05,  1.159346340345225E-01,  2.007345962412989E+01, -3.949346545379393E-05,
2455924.500000000, A.D. 2011-Dec-29 00:00:00.0000,  2.003589938861509E+01,  1.193940991503531E+00, -2.551438666778283E-01, -2.627825777207992E-04,  3.742773265156109E-03,  1.730193184449615E-05,  1.159323432659849E-01,  2.007306298985290E+01, -3.989671866810278E-05,
2455934.500000000, A.D. 2012-Jan-08 00:00:00.0000,  2.003323558436815E+01,  1.231366389374478E+00, -2.549701986887420E-01, -2.700787812792336E-04,  3.742294239553692E-03,  1.720664842061322E-05,  1.159300332689380E-01,  2.007266302626272E+01, -4.019415298711230E-05,
2455944.500000000, A.D. 2012-Jan-18 00:00:00.0000,  2.003049794003003E+01,  1.268787373373231E+00, -2.547956771521633E-01, -2.774728696395760E-04,  3.741866492479236E-03,  1.742147342370065E-05,  1.159277010448863E-01,  2.007225921418599E+01, -4.058963630590666E-05,
2455954.500000000, A.D. 2012-Jan-28 00:00:00.0000,  2.002768688063900E+01,  1.306203704968868E+00, -2.546203673785369E-01, -2.848206870301472E-04,  3.741415570201093E-03,  1.764050777129544E-05,  1.159253489890840E-01,  2.007185196834806E+01, -4.093993375442833E-05,
2455964.500000000, A.D. 2012-Feb-07 00:00:00.0000,  2.002480277510913E+01,  1.343615192189608E+00, -2.544441034824567E-01, -2.922361962004366E-04,  3.740939850137852E-03,  1.767559251034919E-05,  1.159229791676774E-01,  2.007144164649111E+01, -4.135657228109669E-05,
2455974.500000000, A.D. 2012-Feb-17 00:00:00.0000,  2.002184528125058E+01,  1.381021827872182E+00, -2.542664986931208E-01, -2.993803507254462E-04,  3.740401173290297E-03,  1.778143762597630E-05,  1.159205896025084E-01,  2.007102790610768E+01, -4.150722249716833E-05,
2455984.500000000, A.D. 2012-Feb-27 00:00:00.0000,  2.001881430768136E+01,  1.418423423192892E+00, -2.540880685368828E-01, -3.066036132414668E-04,  3.739857708061668E-03,  1.782234087584645E-05,  1.159181797574705E-01,  2.007061065437379E+01, -4.173602316426417E-05,
2455994.500000000, A.D. 2012-Mar-08 00:00:00.0000,  2.001570996231745E+01,  1.455819775860350E+00, -2.539091193538147E-01, -3.140691894204151E-04,  3.739366339709711E-03,  1.795713820178719E-05,  1.159157502201637E-01,  2.007018999302924E+01, -4.220357746709728E-05,
2456004.500000000, A.D. 2012-Mar-18 00:00:00.0000,  2.001253255885409E+01,  1.493210751719352E+00, -2.537291568928781E-01, -3.214421663755933E-04,  3.738815552241898E-03,  1.790871622864895E-05,  1.159133027296608E-01,  2.006976622318513E+01, -4.258027687235962E-05,
2456014.500000000, A.D. 2012-Mar-28 00:00:00.0000,  2.000928162884634E+01,  1.530596333214747E+00, -2.535480711108091E-01, -3.288194891416396E-04,  3.738270375392749E-03,  1.798940685240689E-05,  1.159108345986457E-01,  2.006933887954713E+01, -4.296205364460428E-05,
2456024.500000000, A.D. 2012-Apr-07 00:00:00.0000,  2.000595700490934E+01,  1.567976400868789E+00, -2.533659976439530E-01, -3.360533192024506E-04,  3.737711976499544E-03,  1.829611470528051E-05,  1.159083448505037E-01,  2.006890779301964E+01, -4.320412975250547E-05,
2456034.500000000, A.D. 2012-Apr-17 00:00:00.0000,  2.000255927129597E+01,  1.605350648928944E+00, -2.531832424400554E-01, -3.434428486562099E-04,  3.737146764458289E-03,  1.840902326742034E-05,  1.159058367618931E-01,  2.006847353093845E+01, -4.359902151675184E-05,
2456044.500000000, A.D. 2012-Apr-27 00:00:00.0000,  1.999908848169214E+01,  1.642718987854180E+00, -2.529993986278297E-01, -3.507462560703031E-04,  3.736542873535956E-03,  1.848086515184531E-05,  1.159033105954545E-01,  2.006803613877835E+01, -4.391018254896806E-05,
2456054.500000000, A.D. 2012-May-07 00:00:00.0000,  1.999554440704106E+01,  1.680081344611289E+00, -2.528143759593072E-01, -3.579055938908489E-04,  3.735878382304266E-03,  1.843759141273608E-05,  1.159007650184004E-01,  2.006759538577438E+01, -4.408096194331064E-05,
